X,Y,Plant_Code,Plant_Name,State,Zip,PrimSource
-106.47722,32.395833,58010,WSMR I,New Mexico,88002,solar
-84.551667,42.719722,58427,Lansing BWL REO Town Plant,Michigan,48910,natural gas
-81.173775,32.177535,58011,IKEA Savannah 490,Georgia,31407,solar
-91.181389,30.410556,58428,LSU Cogen,Louisiana,70803,natural gas
-82.4325,27.953889,58012,IKEA Tampa 042,Florida,33605,solar
-118.519188,34.335678,58429,Sunshine Gas Producers,California,91342,biomass
-121.7745,36.806476,56909,Gap Pacific Distribution Center,California,93727,solar
-97.690286,30.557044,58013,IKEA Round Rock 027,Texas,78664,solar
-76.380716,40.669608,56911,Broad Mountain,Pennsylvania,7938,biomass
-115.647778,32.686944,58430,Centinela Solar Energy,California,92231,solar
-76.055278,39.560833,58014,IKEA Perryville 460,Maryland,21903,solar
-89.3875,35.408611,58431,West Tennessee Solar Farm,Tennessee,38069,solar
-76.926,39.021,58015,IKEA College Park 411,Maryland,20740,solar
-119.083056,34.179722,58432,Glass House Camarillo Cultivation,California,93012,natural gas
-98.3164,48.6292,56912,Langdon Wind II LLC,North Dakota,58269,wind
-74.853611,40.013889,58016,IKEA Westhampton 061,New Jersey,8060,solar
-95.4167,43.4303,56913,Osceola Windpower II,Iowa,51354,wind
-75.62974,39.610083,58433,Red Lion Energy Center,Delaware,19720,natural gas
-114.962778,35.786389,58017,Copper Mountain Solar 2,Nevada,89005,solar
-92.980833,41.369722,58434,Red Rock Hydro Plant,Iowa,50219,hydroelectric
-117.1114,33.3594,56914,Orange Grove Peaking Facility,California,92059,natural gas
-99.446389,37.518889,58018,Shooting Star,Kansas,67109,wind
-78.7503,35.8136,56915,SAS Solar Farm,North Carolina,27513,solar
-121.728889,37.754444,58435,Ameresco Vasco Road,California,95336,biomass
-115.036667,42.88,58019,High Mesa,Idaho,83332,wind
-120.929722,38.029722,58436,Ameresco San Joaquin,California,95326,biomass
-84.499722,43.256944,58020,Beebe 1A,Michigan,48847,wind
-99.005278,27.488056,58021,Whitetail,Texas,78731,wind
-121.185104,37.883406,58437,Ameresco Forward,California,95336,biomass
-117.46806,44.023056,58022,Neal Hot Springs Geothermal Project,Oregon,97918,geothermal
-103.854722,44.478333,58438,Spearfish Hydro,South Dakota,57783,hydroelectric
-115.587265,32.671099,56917,"Imperial Valley Solar, LLC",California,92231,solar
-97.8853,47.1294,56919,FPL Energy Ashtabula Wind LLC,North Dakota,58056,wind
-101.451385,32.100823,56920,Panther Creek Wind Farm I,Texas,79720,wind
-101.2983,31.9361,56921,Panther Creek Wind Farm II,Texas,79720,wind
-107.81341,39.522904,56922,WWRF Solar Plant,Colorado,81650,solar
-94.776111,39.674444,58024,St Joseph Landfill Generating Station,Missouri,64507,biomass
-93.8311,43.2125,56923,FPL Energy Crystal Lake Wind LLC,Iowa,50423,wind
-93.2722,42.1044,56924,FPL Energy Story Wind LLC,Iowa,50278,wind
-71.984194,42.588583,58025,Mt Wachusett Community College,Massachusetts,1440,wind
-93.800002,43.273731,56925,FPL Energy Crystal Lake Wind II LLC,Iowa,50423,wind
-81.589167,41.555556,58439,Collinwood BioEnergy Facility,Ohio,44110,biomass
-70.559814,44.415587,58026,Spruce Mountain WInd,Maine,4219,wind
-73.2572,41.1589,56928,Fairfield University CHP Plant,Connecticut,6824,natural gas
-118.390833,34.145,58440,CBS Studio Center,California,91604,natural gas
-98.418333,29.245,58027,SunE CPS2 LLC,Texas,78221,solar
-120.753056,47.139167,58441,Swauk Wind LLC,Washington,98946,wind
-118.946944,34.975278,58028,IKEA Tejon 345,California,93243,solar
-76.061667,40.107778,58443,Martin Limestone Solar Array,Pennsylvania,17557,solar
-74.818056,39.928889,58029,Constellation New Energy Inc,New Jersey,1040,solar
-94.269167,42.098889,58444,Junction Hilltop Wind Farm,Iowa,50064,wind
-81.8019,27.3232,56929,DeSoto Next Generation Solar Energy,Florida,34265,solar
-80.6811,28.4586,56930,Space Coast Next Gen Solar Energy,Florida,32927,solar
-74.814444,39.928333,58030,Reeves Station Rd East,New Jersey,8055,solar
-117.1583,46.7331,56932,Biotech LS 0836,Washington,99164,petroleum
-118.051111,34.655,58445,Arrache 4006,California,93552,solar
-71.065,41.853333,58032,Padelford Solar,Massachusetts,2779,solar
-119.9375,45.6758,56933,Threemile Canyon,Oregon,97818,wind
-118.051944,34.650556,58446,Arrache 4013,California,93552,solar
-119.716512,35.647295,58034,Nickel 1 Solar Facility,California,93249,solar
-115.0369,42.8444,56934,Cassia Wind,Idaho,83301,wind
-118.061111,34.647778,58447,Arrache 8083,California,93552,solar
-71.521111,41.114722,58035,Block Island Wind Farm,Rhode Island,2807,wind
-115.0172,42.8744,56935,Cassia Gulch,Idaho,83301,wind
-117.154444,34.509167,58448,Nunn,California,92307,solar
-75.125833,39.903056,58036,Riverside Renewable Energy LLC,New Jersey,8003,solar
-118.163056,34.643889,58449,Rutan,California,93551,solar
-73.636584,43.308505,56936,Brookfield Power Glen Falls Hydro,New York,12801,hydroelectric
-112.576111,33.419167,58037,Buckeye Union HS District 201,Arizona,85326,solar
-92.759444,43.385833,58038,Buffalo Center Wind LLC,Iowa,50454,wind
-77.9814,34.2867,56938,SunEdison LV Sutton Plant Site,North Carolina,28401,solar
-114.7444,33.5917,56939,Solar Blythe LLC,California,92225,solar
-120.995556,37.734167,58039,Axium Modesto Solar,California,95356,solar
-74.4378,41.4122,56940,CPV Valley Energy Center,New York,10940,natural gas
-74.501667,40.320556,58040,United Stationers Supply Solar Electric,New Jersey,8512,solar
-88.6836,41.2269,56941,Grand Ridge Wind Energy Center,Illinois,60470,wind
-97.673611,36.574722,58041,Chisholm View Wind Project,Oklahoma,74640,wind
-88.4969,43.6161,56942,Forward Wind Energy Center,Wisconsin,53006,wind
-114.1627,35.0227,58042,Black Mountain Solar LLC,Arizona,86413,solar
-114.9933,35.7881,56944,CM10,Nevada,89005,solar
-86.183056,39.7475,58043,Lilly Technical Center,Indiana,46221,petroleum
-105.9625,34.466667,56945,High Lonesome Mesa LLC,New Mexico,87063,wind
-118.061389,34.668889,58450,Vinam,California,93535,solar
-91.234167,41.850833,58044,"Anchor Wind, LLC",Iowa,52306,wind
-118.0625,34.695278,58451,Ma,California,93535,solar
-95.802778,43.713611,58045,Community Wind South,Minnesota,56168,wind
-118.274167,34.708889,58452,Horn,California,93536,solar
-80.277778,35.755,58046,Works 53,North Carolina,27292,petroleum
-99.6353,36.7767,56946,Buffalo Bear LLC,Oklahoma,73801,wind
-81.410833,35.199167,58453,Dixon Dairy Road Solar,North Carolina,28086,solar
-79.731111,40.442222,58047,PPG Monroeville Chemicals Center,Pennsylvania,15146,petroleum
-97.6189,42.6978,56947,Elkhorn Ridge Wind LLC,Nebraska,68718,wind
-117.642222,34.600833,58454,Watts 3115,California,92301,solar
-100.524167,32.969722,58048,BayWa r.e Mozart LLC,Texas,79528,wind
-121.152778,44.528056,58455,45 Mile Hydroelectric Project,Oregon,97734,hydroelectric
-111.503327,32.917399,56948,Coolidge Generation Station,Arizona,85228,natural gas
-74.40836,40.55569,58049,Jordache Enterprises Solar,New Jersey,7080,solar
-82.1847,34.8008,56951,Enoree Phase II Landfill Gas Recovery,South Carolina,29651,biomass
-94.434722,41.226944,58456,Cumberland Rose,Iowa,50858,wind
-77.164444,40.126389,58051,Vitro Architectural Glass (PA),Pennsylvania,17015,petroleum
-119.9914,45.6533,56952,Willow Creek Energy Center,Oregon,97843,wind
-94.57,41.338889,58457,Fontanelle,Iowa,50846,wind
-85.2043,42.3221,58052,Battle Creek Mill,Michigan,49037,natural gas
-78.4269,42.7794,56953,High Sheldon Wind Farm,New York,14167,wind
-94.485,41.29,58458,Greenfield Wind,Iowa,50849,wind
-119.72,36.69,58053,Vitro Flat Glass LLC,California,93725,petroleum
-94.445833,41.39,58459,Meadow Ridge,Iowa,50849,wind
-81.2092,35.3017,56954,Gastonia Prime Power Park,North Carolina,28034,petroleum
-71.175278,44.471944,58054,Burgess BioPower,New Hampshire,3570,biomass
-101.578617,32.929014,56956,Bull Creek Wind,Texas,79351,wind
-117.938333,34.121667,58056,"Irwindale Brew Yard, LLC",California,91706,natural gas
-75.8167,40.275,56957,"Pioneer Crossing Energy, LLC",Pennsylvania,19508,biomass
-94.485,41.29,58460,Sky Volt,Iowa,50849,wind
-78.676667,38.356944,58057,Molson Coors Shenandoah Brewery,Virginia,22812,biomass
-75.9175,43.82,56958,DANC LFGTE Facility,New York,13682,biomass
-94.876389,41.391944,58461,Wiota,Iowa,50274,wind
-118.151389,33.9,58058,Paramount Refinery,California,90723,natural gas
-101.3853,32.1217,56959,Ocotillo Windpower,Texas,79733,wind
-114.739722,33.694722,58462,McCoy Solar Energy Project Hybrid,California,92225,solar
-87.101111,34.623611,58061,Decatur-Morgan Co LFG Recovery Project,Alabama,35673,biomass
-76.799444,38.545556,58463,Herbert Farm Solar,Maryland,20637,solar
-104.997778,41.139722,56960,Happy Jack Windpower Project,Wyoming,82009,wind
-115.496667,33.245833,58062,Imperial Valley Solar Company 1 LLC,California,92257,solar
-102.828333,31.995,56961,Notrees Windpower Hybrid,Texas,79741,wind
-103.325,34.746944,58464,Broadview Energy Prime LLC,New Mexico,88120,wind
-87.926111,37.910278,58063,SABIC Innovative Plastics Mt. Vernon,Indiana,47620,natural gas
-80.826001,35.769281,56962,Iredell County LFG Facility,North Carolina,28625,biomass
-103.305,34.728056,58465,Broadview Energy Prime 2 LLC,New Mexico,88120,wind
-84.267778,33.783333,58064,Laredo Bus Facility Solar Canopies,Georgia,30030,solar
-75.2214,39.8414,56963,West Deptford Energy Station,New Jersey,8066,natural gas
-115.726389,32.753333,58467,Campo Verde Solar,California,92249,solar
-71.070833,42.391389,58065,Charlestown Wind Turbine,Massachusetts,2129,wind
-157.919444,21.336389,58469,HNL Emergency Power Facility,Hawaii,96819,biomass
-74.09155,40.652834,56964,Bayonne Energy Center,New Jersey,7002,natural gas
-86.286667,44.213333,58066,"PCA, Filer City Mill",Michigan,49634,natural gas
-77.6731,35.9222,56966,QVC Inc,North Carolina,27801,solar
-98.418333,29.245,58068,SunE CPS1 LLC,Texas,78221,solar
-119.4222,45.7017,56967,Butter Creek Power LLC,Oregon,97826,wind
-121.685,42.165833,58470,C-Drop Hydro,Oregon,97603,hydroelectric
-95.210278,29.723333,58069,PRSI FCC Generator,Texas,77506,petroleum
-119.4647,45.655,56968,Big Top LLC,Oregon,97826,wind
-102.585556,32.069167,58471,Ector County Energy Center,Texas,79741,natural gas
-74.681944,40.290556,58070,Mercer Mall,New Jersey,8648,solar
-119.4181,45.7286,56969,Four Corners Windfarm LLC,Oregon,97826,wind
-75.400542,38.663992,58473,Bruce A Henry Solar Farm,Delaware,19947,solar
-101.076111,37.620833,58474,Buffalo Dunes Wind Project,Kansas,67870,wind
-93.221389,43.384722,58071,Windwalkers LLC,Iowa,50448,wind
-119.4533,45.6447,56970,Four Mile Canyon Windfarm LLC,Oregon,97826,wind
-117.939444,34.618861,58073,SEPV 1,California,93550,solar
-116.152778,34.174167,58074,SEPV 2,California,92277,solar
-119.4044,45.7122,56971,Oregon Trail Windfarm LLC,Oregon,97826,wind
-96.877222,37.792778,58075,El Dorado Refinery,Kansas,67042,natural gas
-119.4869,45.6542,56972,Pacific Canyon Windfarm LLC,Oregon,97826,wind
-117.9206,34.9077,58076,Edwards Air Force Base,California,93524,solar
-119.4767,45.6447,56973,Sand Ranch Windfarm LLC,Oregon,97826,wind
-99.003056,35.135556,58078,Rocky Ridge Wind Project,Oklahoma,73541,wind
-119.4625,45.6531,56974,Wagon Trail LLC,Oregon,97826,wind
-74.125833,40.707222,58079,Newark Energy Center,New Jersey,7105,natural gas
-119.4097,45.6967,56975,Ward Butte Windfarm LLC,Oregon,97826,wind
-97.428406,33.733006,58080,Wolf Ridge Wind,Texas,76252,wind
-101.1167,31.9925,56979,Panther Creek Wind Farm Three,Texas,79720,wind
-82.833056,40.260278,58475,Battery Utility of Ohio,Ohio,43074,batteries
-76.17603,40.086463,58476,Dart Container Corp,Pennsylvania,17540,biomass
-115.035278,36.134444,58477,Las Vegas WPCF Solar Plant,Nevada,89142,solar
-91.192778,29.691111,58478,LEPA Unit No. 1,Louisiana,70380,natural gas
-104.506944,33.351111,58479,SEV NM Phase 2,New Mexico,88201,solar
-76.710556,35.875,58480,Plymouth Solar LLC,North Carolina,27962,solar
-104.58,38.306111,58481,CSU Pueblo,Colorado,81001,solar
-82.591667,32.980833,58482,"Azalea Solar, LLC",Georgia,31018,solar
-74.084167,40.263889,58483,Tinton Falls Solar Farm,New Jersey,7712,solar
-103.8069,40.263,58081,Western Sugar Coop- Ft Morgan,Colorado,80701,natural gas
-84.394444,33.655,58484,MAS ASB Cogen Plant,Georgia,30354,natural gas
-78.8153,40.0311,56980,Stony Creek Wind Farm LLC,Pennsylvania,15926,wind
-84.110833,41.406667,58082,AMP Napoleon Solar Facility,Ohio,43545,solar
-84.343056,32.920833,58485,Upson Rocky Creek Solar Plant,Georgia,30286,solar
-73.413611,41.558333,58084,"Kimberly Clark-Unit 1,2,3",Connecticut,6776,natural gas
-111.242778,32.369722,58486,"Picture Rocks Solar, LLC",Arizona,85653,solar
-118.150556,34.989722,58085,PRC-Desoto Intl/PPG Aerospace,California,93501,petroleum
-78.593889,36.411667,58487,Granville Solar PV Power Project,North Carolina,27565,solar
-121.172999,38.645119,58086,Intel Folsom,California,95630,solar
-104.3,29.6,58488,"Bryan Solar, LLC",Texas,79845,solar
-78.415843,42.767614,58088,Stony Creek Wind Farm NY,New York,14145,wind
-114.97,36.39,58489,Apex Solar PV Power Project,Nevada,89165,solar
-114.87,36.23,58490,Spectrum Solar PV Power Project,Nevada,89124,solar
-93.283333,43.297222,58089,Roeder Family Wind Farm LLC,Iowa,50546,wind
-77.954167,35.868333,58491,"Sandy Cross Solar, LLC",North Carolina,27822,solar
-74.492222,40.426389,58090,Middlesex Apple Orchard Solar,New Jersey,8902,solar
-100.6728,32.5886,56981,Pyron Wind Farm LLC Hybrid,Texas,79545,wind
-76.221111,39.861111,58091,Keystone Solar,Pennsylvania,17566,solar
-118.1414,40.9961,56982,NGP Blue Mountain I LLC,Nevada,89445,geothermal
-97.4586,27.9386,56983,Papalote Creek I LLC,Texas,78390,wind
-74.305,40.697222,58093,BBB Corporate Headquarters,New Jersey,7083,solar
-100.5797,32.4969,56984,Inadale Wind Farm LLC Hybrid,Texas,79545,wind
-80.600556,36.461111,58492,"Ararat Rock Solar, LLC",North Carolina,27030,solar
-74.812778,40.104167,58094,Christmas Tree Shops DC Burlington NJ,New Jersey,8518,solar
-78.250833,35.948056,58493,"Progress Solar 1, LLC",North Carolina,27508,solar
-98.168876,38.892653,56985,Smoky Hills Wind Project Phase II,Kansas,67455,wind
-74.247778,40.903889,58095,Harmon DC Totowa NJ,New Jersey,7512,solar
-73.5944,44.6917,56986,Clinton LFGTE Facility,New York,12962,biomass
-79.0975,34.476111,58494,"Progress Solar II, LLC",North Carolina,28340,solar
-74.2425,40.568333,58096,Bed Bath & Beyond DC Port Reading NJ,New Jersey,7008,solar
-79.353889,34.714167,58495,"Progress Solar III, LLC",North Carolina,28364,solar
-78.0061,42.2853,56987,Hyland LFGTE Facility,New York,14709,biomass
-70.531944,41.669444,58097,Green Meadows,Massachusetts,2563,solar
-67.9944,45.4822,56989,Stetson Wind I,Maine,4424,wind
-87.260278,41.462778,58496,Lincoln Solar,Indiana,46410,solar
-105.461667,34.651111,58098,El Cabo Wind,New Mexico,88321,wind
-68.3802,45.34598,56990,Rollins Wind Project,Maine,4495,wind
-120.0904,45.5857,58099,Montague Wind Power Facility LLC,Oregon,97812,wind
-67.971,45.61498,56991,Stetson Wind II,Maine,4654,wind
-118.918333,35.295556,58100,Kern Oil & Refining Co,California,93307,natural gas
-74.7772,40.1483,56993,MF Mesa Lane LLC,Pennsylvania,19067,solar
-117.307222,34.561944,58101,Foundation Cemex River Plant,California,92394,wind
-92.705,43.7189,56994,Grand Meadow,Minnesota,55926,wind
-117.1125,34.623056,58102,Foundation Cemex BMQ,California,92307,wind
-79.316111,33.453611,56995,Georgetown LFGTE,South Carolina,29442,biomass
-117.700826,33.985244,56996,Solar Photovoltaic Project #02,California,91710,solar
-86.533889,45.795556,58103,Heritage Garden Wind Farm I LLC,Michigan,49835,wind
-115.9233,43.595,56997,Arrowrock Hydroelectric Project,Idaho,83716,hydroelectric
-104.52639,38.320833,56998,Pueblo Airport Generating Station,Colorado,81001,natural gas
-121.818056,38.42,58104,Foundation Superior Farms,California,95620,wind
-116.972073,32.796106,57001,El Cajon Energy Center,California,92020,natural gas
-76.145556,40.090556,58497,L&S Sweetners,Pennsylvania,17540,biomass
-118.246944,34.9,58498,RE Rosamond One LLC,California,93560,solar
-118.238333,34.900278,58499,RE Rosamond Two LLC,California,93560,solar
-118.16451,35.00745,58500,RE Rio Grande Solar LLC,California,95301,solar
-112.665833,33.026389,58501,RE Gillespie 1 LLC,Arizona,85337,solar
-118.164167,35.024722,58502,RE Columbia 3 LLC,California,95301,solar
-119.813056,45.698611,58503,Carty Generating Station,Oregon,97818,natural gas
-122.193889,40.111111,58105,Foundation Wal-Mart Red Bluff,California,96080,wind
-74.43,40.523611,58504,Livingston Solar Farm,New Jersey,8854,solar
-68.147222,46.058056,57002,Oakfield Wind Project,Maine,4747,wind
-111.803921,43.524429,58106,Meadow Creek Project Company,Idaho,83401,wind
-74.4739,43.0142,57003,Fulton LFGTE Facility,New York,12095,biomass
-74.438333,40.5275,58505,Livingston Solar Canopies,New Jersey,8854,solar
-93.1725,31.905833,58108,International Paper Red River Mill,Louisiana,71411,biomass
-114.918056,33.568333,58506,Chuckawalla Solar,California,92225,solar
-117.23,33.8672,57004,SunEdison Walgreens Moreno Valley,California,92551,solar
-123.931944,44.611944,58109,Georgia-Pacific Toledo Mill,Oregon,97391,biomass
-73.880278,40.881389,58507,Montefieor Medical Center Moses Division,New York,10467,natural gas
-75.716111,39.668889,58110,Brookside Newark,Delaware,19713,natural gas
-121.148889,38.136389,58508,Bear Creek Solar,California,95240,solar
-90.174167,41.2325,58111,Bishop Hill II Wind Farm,Illinois,61238,wind
-120.68287,35.55795,58509,Vintner Solar,California,93465,solar
-121.9325,38.692778,58112,Foundation Cemex Madison,California,95653,wind
-121.14122,38.12139,58510,Kettleman Solar Project,California,95220,solar
-116.815,33.917222,58113,Foundation RRM,California,92230,wind
-116.749167,33.914167,58114,Foundation NWNA,California,92230,wind
-145.596667,64.013889,58511,Delta Wind Farm,Alaska,99737,wind
-72.606667,41.776111,58116,Cellu Tissue,Connecticut,6108,natural gas
-75.043889,39.439722,58512,Cornerstone Power Vineland I LLC,New Jersey,8360,solar
-148.466667,70.2,58117,TNSG South Plant,Alaska,99374,natural gas
-119.7975,36.678611,58118,La Joya Del Sol,California,93706,solar
-121.96366,38.40008,57005,Mariani Packing Vacaville Solar,California,95688,solar
-121.398333,38.515,58119,Depot Park Solar System,California,95828,solar
-83.161389,43.8825,58121,Echo Wind Park,Michigan,48731,wind
-121.713362,38.674894,57006,Walgreens Woodland Distribution Center,California,95776,solar
-114.918056,33.565,58513,Ironwood Solar LLC,California,92225,solar
-119.294469,35.790864,58122,Delano Energy Center,California,93215,natural gas
-114.917979,33.567268,57007,SunEdison Ironwood State Prison,California,92225,solar
-116.53,33.923056,58514,Desert Hot Springs Solar,California,92258,solar
-74.328333,40.51,58123,Wakefern Food Corp,New Jersey,8832,solar
-119.13,34.2089,57008,SunEdison Procter & Gamble Oxnard,California,95826,solar
-85.208617,35.024583,58515,Chattanooga Metropolitan Airport Solar,Tennessee,37421,solar
-89.629722,44.887778,58124,Rothschild Biomass Cogen Facility,Wisconsin,54474,biomass
-117.266831,34.094695,57009,Kohls San Bernardino Solar Facility,California,92408,solar
-111.738611,32.936944,58516,Union HS at Casa Grande,Arizona,85122,solar
-103.731111,35.182778,58125,Quay County,New Mexico,88401,petroleum
-111.713056,32.891389,58517,Vista Grande HS at Casa Grande,Arizona,85122,solar
-122.092706,38.232108,57010,SunEdison Anheuser Busch Fairfield,California,94534,solar
-103.573236,39.380975,58126,Limon Wind I,Colorado,80828,wind
-114.903629,33.565329,57011,Chuckawalla Valley State Prison,California,92225,solar
-103.581111,39.341389,58127,Limon Wind II,Colorado,80828,wind
-117.2,34.5975,57012,SunEdison Walmart Apple Valley DC,California,92307,solar
-74.735,40.000556,58519,Alethea I,New Jersey,8060,solar
-118.128611,33.919167,58128,Kaiser Downey,California,90242,natural gas
-80.2611,40.2058,57014,Waste Management Arden LFGTE,Pennsylvania,15301,biomass
-105.971111,32.976389,58520,Otero Solar,New Mexico,88337,solar
-113.297222,38.173889,58130,Blue Mountain Biogas,Utah,84751,biomass
-106.654444,34.746667,58521,Manzano Solar,New Mexico,87031,solar
-120.2969,45.5739,57015,Waste Management Columbia Ridge LFGTE,Oregon,97812,biomass
-120.49,43.236944,58131,Outback Solar At Christmas Valley,Oregon,97641,solar
-69.8319,44.7014,57016,Waste Management Crossroads LFGTE,Maine,4957,biomass
-117.608889,34.0325,58132,Kaiser Ontario,California,91761,natural gas
-94.2489,44.8158,57017,Spruce Ridge Gas Recovery,Minnesota,55336,biomass
-82.227047,41.302761,58134,Oberlin Spear Point Solar One,Ohio,44074,solar
-76.624506,37.519714,57018,Waste Management Middle Peninsula LFGTE,Virginia,23149,biomass
-123.2511,45.1672,57019,Riverbend Landfill,Oregon,97128,biomass
-76.8484,35.5052,58135,Washington White Post Solar LLC,North Carolina,27808,solar
-89.803611,42.362222,58136,Adkins Energy LLC,Illinois,61048,natural gas
-97.537118,32.724553,57020,Westside Landfill Gas Recovery,Texas,76008,biomass
-120.046667,36.941111,58522,Madera Community Hospital,California,93637,solar
-100.278666,37.614473,58137,Ensign Wind LLC,Kansas,67867,wind
-95.809722,43.275,58138,Otter Creek Ethanol Poet - Ashton,Iowa,51232,natural gas
-111.811667,41.748611,58139,Central Energy Plant USU,Utah,84322,natural gas
-81.340833,41.143056,58140,Summit Street Power Plant,Ohio,44242,natural gas
-71.8189,43.7681,58141,Groton Wind LLC,New Hampshire,3266,wind
-114.2409,48.3877,58523,Stoltze CoGen1,Montana,59912,biomass
-77.3081,38.2747,57022,Waste Management King George LFGTE,Virginia,22485,biomass
-73.226111,42.753611,58144,SVEP Solar Project Company,Vermont,5261,solar
-95.731126,39.174577,57023,Waste Management Rolling Meadows LFGTE,Kansas,66618,biomass
-78.498889,35.714444,58524,Neuse River Solar Farm,North Carolina,27610,solar
-72.605833,44.113056,58145,Williamstown Solar,Vermont,5679,solar
-122.139717,37.633526,58525,City of Hayward WWTP,California,94545,solar
-68.330855,47.358139,58146,Twin Rivers Paper Co LLC,Maine,4756,other
-112.4275,34.649444,58147,Prescott Solar Plant,Arizona,86301,solar
-79.964939,35.332974,58526,Uwharrie Mountain Renewable,North Carolina,27306,biomass
-119.834167,36.226111,58148,RE Kansas South LLC,California,93245,solar
-115.5325,32.967222,58527,Crown Cooling Facility,California,92227,solar
-84.8003,43.9906,57024,Waste Management Northern Oaks LFGTE,Michigan,48625,biomass
-94.259713,36.140849,57025,Waste Management Eco Vista LFGTE,Arkansas,72762,biomass
-81.2722,32.0303,57026,Superior Landfill Gas Recovery,Georgia,31419,biomass
-118.304722,34.708889,58149,TA-High Desert LLC,California,93535,solar
-117.861667,33.858056,57027,Canyon Power Plant,California,92806,natural gas
-116.5431,33.8906,58528,Garnet Solar Generation Station I LLC,California,92262,solar
-120.362631,42.17505,58150,Black Cap Solar Plant,Oregon,97630,solar
-116.819722,43.904444,57028,Langley Gulch Power Plant,Idaho,83655,natural gas
-79.447222,34.756389,58529,Progress Manis I,North Carolina,28352,solar
-96.343333,30.617778,58151,Central Utility Plant - Texas A&M,Texas,77843,natural gas
-81.416648,35.170547,57029,Cleveland Cnty Generating Facility,North Carolina,28086,natural gas
-73.4475,41.405278,58152,Danbury Hospital Cogen Plant,Connecticut,6810,natural gas
-81.7397,34.8986,57030,Pacolet Diesel Generation Facility,South Carolina,29372,petroleum
-68.750833,44.808333,58153,Eastern Maine Medical Center,Maine,4402,natural gas
-97.8975,47.3272,57031,Luverne Wind Energy Center,North Dakota,58056,wind
-79.525833,34.704722,58531,North Carolina Solar Bethea I,North Carolina,28352,solar
-118.186389,35.347778,58154,North Sky River Energy LLC,California,93283,wind
-118.323889,38.836667,58533,Don A Campbell 1 Geothermal,Nevada,89420,geothermal
-97.8961,47.1244,57032,Ashtabula Wind Energy Center,North Dakota,58056,wind
-112.271111,35.415556,58155,Perrin Ranch Wind LLC,Arizona,86046,wind
-71.419444,42.636389,58534,Westford Solar Park,Massachusetts,1886,solar
-98.3169,48.6303,57033,Langdon Wind Energy Center,North Dakota,58249,wind
-73.565661,40.797858,58156,SUNY Old Westbury College,New York,11568,natural gas
-75.488056,40.120556,58535,Pickering Solar,Pennsylvania,19460,solar
-77.628889,43.123889,58157,University of Rochester,New York,14627,natural gas
-74.187778,40.352222,58536,Cornerstone Power Holmdel LLC,New Jersey,7733,solar
-72.653889,41.556389,58158,Wesleyan University Cogen 1,Connecticut,6459,natural gas
-98.444722,29.271667,58537,OCI Alamo Solar I Hybrid,Texas,78204,solar
-95.025,45.1272,57034,Willmar Municipal East Substation,Minnesota,56209,petroleum
-72.254167,41.809167,58159,UCONN Cogen Facility,Connecticut,6269,natural gas
-73.202222,42.709722,58160,Williams College - Campus CHP,Massachusetts,1267,petroleum
-95.0844,45.105,57035,Willmar Municipal SW Substation,Minnesota,56209,petroleum
-85.606389,42.28,58161,Western Michigan University Power Plant,Michigan,49008,natural gas
-149.905304,61.167417,57036,Southcentral Power Project,Alaska,99519,natural gas
-101.6875,33.033056,58162,Cirrus Wind 1 LLC,Texas,79373,wind
-78.986111,36.288056,58538,PCSP3 Airport,North Carolina,27583,solar
-88.762222,32.654722,57037,Ratcliffe,Mississippi,39328,natural gas
-101.554722,46.98,57038,Bison I Wind Energy Center,North Dakota,58563,wind
-105.9906,41.7244,57039,McFadden Ridge,Wyoming,82637,wind
-106.011124,41.675052,57040,High Plains,Wyoming,82083,wind
-121.9264,38.4106,57041,Vaca Dixon Solar Station,California,95688,solar
-76.8553,41.7619,57044,Armenia Mountain Wind Farm,Pennsylvania,16932,wind
-99.133889,44.477778,57045,Rolling Thunder Wind Farm Hybrid,South Dakota,57362,wind
-73.630833,40.688333,58163,Mercy Medical Center,New York,11571,petroleum
-97.286328,41.416442,57046,Archer Daniels Midland Columbus,Nebraska,68601,coal
-112.24,33.820556,58539,Lake Pleasant WTP,Arizona,85383,solar
-95.767222,43.980278,58164,Slayton Solar,Minnesota,56172,solar
-108.248056,32.713889,58540,Silver City WWTP PV Project,New Mexico,88062,solar
-74.773333,40.269444,58165,College of New Jersey,New Jersey,8628,natural gas
-72.49,43.79,58541,SunGen Sharon 1 LLC,Vermont,5065,solar
-95.7131,43.7036,57047,Nobles Wind Project,Minnesota,56165,wind
-72.639444,42.3125,58166,Smith College Central Heating Plant,Massachusetts,1063,natural gas
-99.0592,46.1075,57048,Merricourt Wind Energy Center,North Dakota,58456,wind
-72.850833,40.776944,58167,William Floyd School District,New York,11951,natural gas
-115.3947,33.8055,58542,"Desert Sunlight 250, LLC",California,92239,solar
-117.163889,34.063056,58168,Energy Center,California,92373,natural gas
-111.802355,33.355862,58543,"Gilbert Solar Facility I, LLC",Arizona,85223,solar
-117.88656,33.880638,58169,CSUF Trigeneration,California,92831,natural gas
-114.964444,36.390556,58544,Mountain View Solar,Nevada,89165,solar
-112.1097,48.51,57049,NaturEner Glacier Wind Energy 1,Montana,59435,wind
-117.098889,34.043056,58170,Crafton Hills College Solar Farm,California,92399,solar
-110.82,32.116389,58171,Prairie Fire,Arizona,85747,solar
