Lon,Lat,NAMELSAD
-121.9208082,38.40504978,Solano County
-121.9207073,38.40307739,Solano County
-121.9211386,38.40510495,Solano County
-121.8561388,38.24118067,Solano County
-121.868214,38.22192546,Solano County
-121.8644312,38.23184589,Solano County
-121.8343005,38.12573368,Solano County
-121.7774523,38.12037788,Solano County
-121.8511108,38.02562069,Contra Costa County
-121.8515147,38.02439227,Contra Costa County
-121.7625123,38.01862337,Contra Costa County
-121.7582734,38.01734865,Contra Costa County
-121.7518043,38.01012269,Contra Costa County
-121.3886364,38.13788634,San Joaquin County
-121.3002206,38.14648408,San Joaquin County
-121.2617425,38.14578798,San Joaquin County
-121.2605428,38.11653132,San Joaquin County
-121.2435009,38.14650171,San Joaquin County
-121.0239311,38.22554916,San Joaquin County
-120.505658,38.44124344,Amador County
-120.5065643,38.44057294,Amador County
-120.5490551,38.42168817,Amador County
-122.5064489,37.85435328,Marin County
-122.5065396,37.85442578,Marin County
-122.3831309,37.96730258,Contra Costa County
-122.3534073,37.96618626,Contra Costa County
-122.3905568,37.94258603,Contra Costa County
-122.3902949,37.9448277,Contra Costa County
-122.3887136,37.94452125,Contra Costa County
-122.3457579,37.96214319,Contra Costa County
-122.3244738,37.93858935,Contra Costa County
-122.3375522,37.92514493,Contra Costa County
-122.3591843,37.9253557,Contra Costa County
-122.3063863,37.91593833,Contra Costa County
-122.3054942,37.91449316,Contra Costa County
-122.306541,37.90985023,Contra Costa County
-122.2911897,37.90404144,Contra Costa County
-122.2935319,37.90333156,Contra Costa County
-122.2921956,37.8907646,Alameda County
-122.2739288,37.88658787,Alameda County
-122.2632674,37.87020634,Alameda County
-122.2666635,37.88601021,Alameda County
-122.2667722,37.87695469,Alameda County
-122.2677645,37.88586428,Alameda County
-122.2663287,37.87327985,Alameda County
-122.2691577,37.8581548,Alameda County
-122.2799534,37.85475552,Alameda County
-122.2959393,37.82097178,Alameda County
-122.3120079,37.80994168,Alameda County
-122.3002775,37.82545966,Alameda County
-122.2954781,37.82568859,Alameda County
-122.3099028,37.80878891,Alameda County
-122.2883111,37.79898824,Alameda County
-122.0501151,37.96234075,Contra Costa County
-122.0715085,37.9264642,Contra Costa County
-122.0736115,37.92641112,Contra Costa County
-122.0593328,37.90497421,Contra Costa County
-122.0567465,37.90845352,Contra Costa County
-122.3929204,37.73953452,San Francisco County
-122.4348289,37.6101832,San Mateo County
-122.3911939,37.60633447,San Mateo County
-122.3907895,37.6085092,San Mateo County
-122.3906857,37.608443,San Mateo County
-122.2668917,37.53067929,San Mateo County
-122.3610791,37.53371025,San Mateo County
-122.2069565,37.5112724,San Mateo County
-122.2120925,37.49786702,San Mateo County
-122.1659167,37.72214281,Alameda County
-122.1628185,37.71743095,Alameda County
-122.1350703,37.67652283,Alameda County
-122.0919634,37.6772638,Alameda County
-122.1226381,37.70094414,Alameda County
-122.1611471,37.71476884,Alameda County
-122.1583441,37.71499068,Alameda County
-122.1438489,37.71588884,Alameda County
-122.1617208,37.71564115,Alameda County
-122.148077,37.71912218,Alameda County
-122.1490377,37.71981854,Alameda County
-122.1588681,37.71573082,Alameda County
-122.1594453,37.7166193,Alameda County
-122.1189686,37.69839256,Alameda County
-122.1273531,37.67987448,Alameda County
-122.1020442,37.68649388,Alameda County
-122.1007039,37.68548008,Alameda County
-122.0872101,37.67074647,Alameda County
-121.908023,37.80118546,Contra Costa County
-121.7287403,37.79096362,Contra Costa County
-121.6642137,37.81677751,Contra Costa County
-121.6150957,37.84141534,Contra Costa County
-121.6433437,37.80056101,Contra Costa County
-121.6307065,37.78167813,Alameda County
-121.6138341,37.76494252,Alameda County
-121.9444145,37.51265359,Alameda County
-121.7066549,37.68250451,Alameda County
-121.5986823,37.74716447,Alameda County
-121.5494943,37.72224998,San Joaquin County
-121.5274321,37.653719,San Joaquin County
-121.2695952,37.96967884,San Joaquin County
-121.2689869,37.96803477,San Joaquin County
-121.2994499,37.94336883,San Joaquin County
-121.3258168,37.94468364,San Joaquin County
-121.3289081,37.9383715,San Joaquin County
-121.2586589,37.91110684,San Joaquin County
-121.27742,37.80679693,San Joaquin County
-121.2815199,37.80731473,San Joaquin County
-121.275263,37.8093093,San Joaquin County
-121.4916088,37.71037213,San Joaquin County
-120.8808031,37.86120166,Stanislaus County
-120.8791404,37.86066846,Stanislaus County
-120.4774446,37.87454027,Tuolumne County
-122.3139211,37.48501899,San Mateo County
-122.1679249,37.48021044,San Mateo County
-122.1671344,37.48281302,San Mateo County
-122.1765,37.42758183,Santa Clara County
-122.1155843,37.43913036,Santa Clara County
-122.0123168,37.38813746,Santa Clara County
-121.9323604,37.45470315,Santa Clara County
-121.9323578,37.4545993,Santa Clara County
-121.9579837,37.48918643,Alameda County
-121.886984,37.41618594,Santa Clara County
-121.9474244,37.43087461,Santa Clara County
-121.9377141,37.4214308,Santa Clara County
-121.903717,37.23944286,Santa Clara County
-121.0107042,37.0417163,Merced County
-120.4686815,37.36090037,Merced County
-120.432527,37.36856703,Merced County
-120.4883646,37.18590032,Merced County
-119.5521903,37.09170706,Fresno County
-121.9842079,36.97640964,Santa Cruz County
-121.9807603,36.97580308,Santa Cruz County
-121.9733234,36.97380603,Santa Cruz County
-121.8678213,36.97904093,Santa Cruz County
-121.9510972,36.98709031,Santa Cruz County
-121.9811357,36.98802215,Santa Cruz County
-121.7342424,36.76334319,Monterey County
-121.7339777,36.76327503,Monterey County
-121.768903,36.80064485,Monterey County
-121.7349931,36.76302564,Monterey County
-121.6717475,36.78458391,Monterey County
-121.8925039,36.59959074,Monterey County
-121.9355511,36.61893269,Monterey County
-121.9191169,36.61686479,Monterey County
-121.9258596,36.61875705,Monterey County
-121.9130365,36.56608737,Monterey County
-120.7027077,36.71383749,Fresno County
-120.10338,36.92385645,Madera County
-120.3395772,36.86188982,Madera County
-120.4787595,36.53228579,Fresno County
-120.1002188,36.61712351,Fresno County
-119.9767447,36.92310528,Madera County
-119.8247335,36.88011385,Madera County
-119.6999611,36.74869532,Fresno County
-119.88042,36.70376253,Fresno County
-119.7728306,36.71408872,Fresno County
-119.5655396,36.69235134,Fresno County
-119.9011975,36.54611872,Fresno County
-119.8812531,36.54701568,Fresno County
-119.4186332,36.5698856,Tulare County
-120.3677674,36.23823057,Fresno County
-120.3546741,36.18995103,Fresno County
-120.3558483,36.19003365,Fresno County
-119.8095445,36.30549752,Kings County
-119.7989253,36.30552465,Kings County
-119.7930752,36.30544359,Kings County
-119.6550088,36.28395942,Kings County
-119.5444026,35.5790893,Kern County
-119.5454659,35.5382395,Kern County
-119.5459799,35.53758268,Kern County
-119.4480856,35.50127731,Kern County
-119.448768,35.50126845,Kern County
-119.4026445,35.6016297,Kern County
-119.3262078,35.60162296,Kern County
-118.9854645,35.63141118,Kern County
-119.6833757,35.36490526,Kern County
-119.6801675,35.37463873,Kern County
-119.6600786,35.31614055,Kern County
-119.6151638,35.27251795,Kern County
-119.5817611,35.21019136,Kern County
-119.308854,35.28493795,Kern County
-119.0111951,35.41743445,Kern County
-119.0070944,35.42346579,Kern County
-119.01217,35.42657139,Kern County
-118.9632261,35.41572599,Kern County
-118.9261301,35.36036607,Kern County
-119.0783957,35.37747945,Kern County
-119.4463805,35.09768936,Kern County
-119.4419753,35.09868662,Kern County
-119.4750277,35.11509142,Kern County
-119.4816954,35.11584802,Kern County
-119.2965141,35.09396163,Kern County
-119.6028783,35.21491696,Kern County
-119.5982028,35.20939058,Kern County
-119.5588376,35.22476541,Kern County
-119.55931,35.22497199,Kern County
-119.5718271,35.22391936,Kern County
-118.9141569,35.36174305,Kern County
-118.8784467,35.25246803,Kern County
-117.8911379,34.98990817,Kern County
-120.4358684,34.64204569,Santa Barbara County
-119.004119,35.02658826,Kern County
-119.1639392,35.3868522,Kern County
-119.0962289,35.38767742,Kern County
-119.0974475,35.38611722,Kern County
-119.0974463,35.3862396,Kern County
-119.0947573,35.37599758,Kern County
-119.067831,35.31739482,Kern County
-119.7687253,36.82413778,Fresno County
-119.5923096,36.31361259,Kings County
-122.0294692,38.04170659,Contra Costa County
-119.5720651,36.0689464,Kings County
-121.8015512,38.1739069,Solano County
-121.7947543,38.17136053,Solano County
-121.7922653,38.17616223,Solano County
-121.795575,38.16679444,Solano County
-121.8012367,38.16936585,Solano County
-121.7939206,38.15959438,Solano County
-121.825613,38.14036323,Solano County
-121.0332634,38.2154664,San Joaquin County
-119.9506598,36.00520629,Kings County
-122.1412181,40.40911963,Shasta County
-121.2564664,37.91188373,San Joaquin County
-122.0045866,39.55778203,Glenn County
-121.5749616,39.47451736,Butte County
-121.1191006,37.25343405,Stanislaus County
-119.985739,37.59345511,Mariposa County
-121.0701653,38.64608183,El Dorado County
-121.1283354,39.57251947,Butte County
-121.6262166,37.77748797,Alameda County
-122.9387232,40.72286071,Trinity County
-121.2774079,37.96202503,San Joaquin County
-120.1244412,36.37866973,Fresno County
-121.2613113,37.94891081,San Joaquin County
-121.2541419,37.95023154,San Joaquin County
-121.9456714,37.36342811,Santa Clara County
-121.408208,41.05141583,Shasta County
-121.5488622,40.96150412,Shasta County
-121.6408063,40.91549164,Shasta County
-121.6709977,40.88771601,Shasta County
-121.668498,40.90146299,Shasta County
-121.5447071,40.92869861,Shasta County
-121.2782151,40.74476882,Lassen County
-121.7516919,40.85873896,Shasta County
-122.0205281,40.5719087,Shasta County
-122.0209196,40.57078197,Shasta County
-122.3529012,40.57558967,Shasta County
-122.3952855,40.56279972,Shasta County
-123.4967287,40.6472684,Trinity County
-124.0783124,40.8493087,Humboldt County
-123.778865,40.48250023,Humboldt County
-124.171608,40.78039871,Humboldt County
-119.5449839,35.57806008,Kern County
-121.106148,38.65778139,Sacramento County
-122.9258217,40.71272285,Trinity County
-121.8309208,38.12453587,Solano County
-119.5773091,36.13834535,Kings County
-120.888431,39.93453641,Plumas County
-120.6447341,39.80158709,Plumas County
-120.4734811,39.81765653,Plumas County
-120.3752851,39.81821394,Plumas County
-120.371109,39.75696356,Plumas County
-120.4646128,39.80419873,Plumas County
-120.4924678,40.31286586,Lassen County
-120.172141,40.09048899,Lassen County
-120.1721523,40.09058729,Lassen County
-122.3924281,40.63320553,Shasta County
-122.4381005,40.58355061,Shasta County
-122.3920911,40.63292428,Shasta County
-122.3824824,40.5272494,Shasta County
-122.3807423,40.59984772,Shasta County
-122.3950197,40.58708774,Shasta County
-122.3956917,40.58692661,Shasta County
-122.3959623,40.58685908,Shasta County
-122.3924072,40.63417349,Shasta County
-122.383419,40.52699833,Shasta County
-122.439212,40.5883012,Shasta County
-122.3932378,40.58038974,Shasta County
-117.3669027,34.01898012,Riverside County
-117.4276149,33.96123227,Riverside County
-117.3696241,33.97817137,Riverside County
-117.4350212,33.91579234,Riverside County
-117.3791601,33.95682523,Riverside County
-117.3438634,34.00356285,Riverside County
-117.330916,34.00832783,Riverside County
-117.3236107,33.95545083,Riverside County
-117.3485357,34.0018211,Riverside County
-117.3353312,33.99760892,Riverside County
-117.3487525,33.97176129,Riverside County
-117.3701716,33.9773124,Riverside County
-117.3231894,33.95540914,Riverside County
-117.4350318,33.91582658,Riverside County
-117.3629086,34.01716678,Riverside County
-117.3698676,33.97828614,Riverside County
-117.344696,34.01283565,Riverside County
-117.3392116,34.0119931,Riverside County
-117.3483571,34.00145074,Riverside County
-117.7955175,35.64996136,Kern County
-114.4814177,33.56164938,
-116.3699879,33.83026531,Riverside County
-117.239083,34.0607835,San Bernardino County
-117.3328769,34.02197111,San Bernardino County
-117.357132,34.06828102,San Bernardino County
-117.157498,33.74050618,Riverside County
-116.577403,33.93293854,Riverside County
-117.9435457,34.15911026,Los Angeles County
-114.7470399,35.09371037,San Bernardino County
-116.4233641,34.11094331,San Bernardino County
-119.0834602,35.8381769,Tulare County
-118.9229071,35.41249096,Kern County
-116.5528016,34.99402485,San Bernardino County
-115.8295007,35.39495782,San Bernardino County
-117.3132803,34.56638235,San Bernardino County
-116.3691404,33.83003257,Riverside County
-118.5180665,37.51242721,Mono County
-118.1892233,34.16508707,Los Angeles County
-117.5879862,34.01072948,San Bernardino County
-117.6332792,34.16077373,San Bernardino County
-117.6349167,34.15574266,San Bernardino County
-117.3404671,34.36595234,San Bernardino County
-117.328958,34.30709341,San Bernardino County
-117.3251067,34.30869123,San Bernardino County
-117.3207605,34.31331383,San Bernardino County
-117.3174048,34.09306994,San Bernardino County
-117.2939299,34.07429556,San Bernardino County
-117.0307697,34.86309129,San Bernardino County
-117.0313601,34.86316628,San Bernardino County
-118.5116014,37.60231394,Mono County
-119.2982883,37.18902402,Fresno County
-117.9772155,34.11655805,Los Angeles County
-118.0146412,34.04269862,Los Angeles County
-118.0163626,34.0409034,Los Angeles County
-118.0773812,34.03556951,Los Angeles County
-118.1052477,34.03900531,Los Angeles County
-118.1054707,34.03873211,Los Angeles County
-117.6921667,34.12851094,Los Angeles County
-117.1575012,33.73847806,Riverside County
-117.9164988,33.96881622,Los Angeles County
-117.9233548,33.9460393,Los Angeles County
-117.9688419,33.9727789,Los Angeles County
-118.0018799,33.98789908,Los Angeles County
-118.1724311,33.94805534,Los Angeles County
-118.1270237,34.0257701,Los Angeles County
-118.136942,34.00919996,Los Angeles County
-118.1112754,34.04135547,Los Angeles County
-118.1095101,34.03961509,Los Angeles County
-118.1080177,34.04051753,Los Angeles County
-118.1292389,34.04541809,Los Angeles County
-118.0226771,34.01861097,Los Angeles County
-118.075018,34.03501053,Los Angeles County
-118.051942,34.02441457,Los Angeles County
-118.0750313,34.03481783,Los Angeles County
-118.1111781,33.96152816,Los Angeles County
-118.092951,33.95037549,Los Angeles County
-118.109672,33.9023027,Los Angeles County
-118.0984883,33.84923173,Los Angeles County
-118.1093465,33.9023337,Los Angeles County
-118.1085492,33.92536752,Los Angeles County
-118.1090671,33.92565364,Los Angeles County
-118.098925,33.85013758,Los Angeles County
-118.0957576,33.849876,Los Angeles County
-118.0981446,33.85000997,Los Angeles County
-118.0957846,33.84922268,Los Angeles County
-118.0927193,33.83139961,Los Angeles County
-118.0985517,33.77336994,Los Angeles County
-117.8552393,33.81306162,Orange County
-117.9287872,33.80731549,Orange County
-118.2218059,33.81431244,Los Angeles County
-118.1867666,33.87922921,Los Angeles County
-118.1919668,33.87275341,Los Angeles County
-118.1900533,33.87980781,Los Angeles County
-118.1989828,33.86445939,Los Angeles County
-118.1867899,33.87989078,Los Angeles County
-118.1898392,33.88043316,Los Angeles County
-118.190839,33.87945861,Los Angeles County
-118.1899806,33.87952767,Los Angeles County
-118.1913542,33.87952554,Los Angeles County
-118.2211494,33.81492232,Los Angeles County
-118.2200754,33.81588928,Los Angeles County
-118.2210938,33.81473788,Los Angeles County
-118.2221431,33.81312868,Los Angeles County
-118.2266326,33.77886065,Los Angeles County
-118.2224652,33.81430667,Los Angeles County
-118.2219157,33.81142279,Los Angeles County
-118.2218351,33.80409406,Los Angeles County
-118.2223292,33.81446851,Los Angeles County
-118.2222529,33.81454217,Los Angeles County
-118.2261375,33.77736296,Los Angeles County
-118.5130674,37.37917164,Inyo County
-118.6375991,37.54092317,Mono County
-118.3092752,33.87002424,Los Angeles County
-118.3968866,33.91833599,Los Angeles County
-118.4036161,33.93094063,Los Angeles County
-118.3988784,33.90220103,Los Angeles County
-118.3969249,33.90203409,Los Angeles County
-118.2113719,34.17712847,Los Angeles County
-118.191444,34.22360374,Los Angeles County
-118.1907485,34.22337374,Los Angeles County
-118.2070655,34.22311891,Los Angeles County
-118.1889739,34.22153909,Los Angeles County
-118.2096191,34.17653884,Los Angeles County
-118.2112704,34.17703978,Los Angeles County
-118.2109429,34.179378,Los Angeles County
-118.5871772,34.43981543,Los Angeles County
-118.5744123,34.46651349,Los Angeles County
-118.7795301,34.77747213,Los Angeles County
-118.5360752,34.46635988,Los Angeles County
-118.5786913,34.44460419,Los Angeles County
-118.5028577,34.46773401,Los Angeles County
-118.4924824,34.46766207,Los Angeles County
-118.5897344,34.44631953,Los Angeles County
-118.7448548,34.70380949,Los Angeles County
-118.2923992,35.0385861,Kern County
-119.8718326,34.4332013,Santa Barbara County
-119.8718468,34.43357378,Santa Barbara County
-119.9989314,34.46113459,Santa Barbara County
-119.1668669,34.13102763,Ventura County
-119.1667842,34.13073326,Ventura County
-119.3094767,34.36228124,Ventura County
-119.0601674,34.37345134,Ventura County
-119.1949685,34.3197172,Ventura County
-118.6158164,34.39407116,Los Angeles County
-119.167123,34.13042011,Ventura County
-119.1983087,34.28049335,Ventura County
-119.1971322,34.28813338,Ventura County
-119.3829466,34.3845333,Ventura County
-119.5040532,34.43017212,Santa Barbara County
-119.5010342,34.43522378,Santa Barbara County
-119.6692793,34.45749657,Santa Barbara County
-119.7614608,34.45215255,Santa Barbara County
-119.7607515,34.47942318,Santa Barbara County
-119.6717007,34.45463394,Santa Barbara County
-119.8823126,34.46714047,Santa Barbara County
-119.4307709,34.38126484,Ventura County
-120.0212043,34.46415378,Santa Barbara County
-118.1334087,34.43189951,Los Angeles County
-118.0939502,34.42549663,Los Angeles County
-118.3941435,33.85335984,Los Angeles County
-118.222393,33.81438752,Los Angeles County
-118.1912882,33.87863654,Los Angeles County
-118.1899485,33.88043903,Los Angeles County
-118.1551022,33.96541245,Los Angeles County
-118.1636857,33.94466062,Los Angeles County
-116.9632352,33.7732028,Riverside County
-117.190449,34.01091179,San Bernardino County
-116.575531,33.93263577,Riverside County
-116.5800426,33.93261045,Riverside County
-117.548286,34.03147622,Riverside County
-117.5273231,34.05771512,San Bernardino County
-117.5263649,34.05709409,San Bernardino County
-118.0868923,34.15121815,Los Angeles County
-116.8648009,34.35927059,San Bernardino County
-117.2947461,34.47465907,San Bernardino County
-117.4543028,34.16301619,San Bernardino County
-117.4426297,34.17802548,San Bernardino County
-117.4633063,34.15447193,San Bernardino County
-117.5479198,34.03209336,Riverside County
-117.6888735,33.93980612,San Bernardino County
-117.898592,33.80807414,Orange County
-117.8994687,33.80838172,Orange County
-117.8997234,33.80784893,Orange County
-117.8350929,33.81287128,Orange County
-117.6748102,33.94500706,San Bernardino County
-117.6767993,33.9426198,San Bernardino County
-117.6674069,33.77302227,Orange County
-117.9231754,33.94626811,Los Angeles County
-116.3707939,33.82705969,Riverside County
-117.5483286,34.02989683,Riverside County
-117.6099715,35.23649604,San Bernardino County
-119.326482,37.21008561,Fresno County
-119.3265296,37.21007937,Fresno County
-117.6419247,34.12037348,San Bernardino County
-118.1918198,34.22322598,Los Angeles County
-118.1892537,34.22234783,Los Angeles County
-118.2226815,33.81401882,Los Angeles County
-118.2269586,33.76792074,Los Angeles County
-118.5750062,34.46651977,Los Angeles County
-118.5865068,34.45559914,Los Angeles County
-118.5906744,34.45161945,Los Angeles County
-116.4227569,34.09074966,San Bernardino County
-117.9250825,34.11439328,Los Angeles County
-117.9253636,34.1124438,Los Angeles County
-117.9251941,34.10708525,Los Angeles County
-117.9245146,34.1143853,Los Angeles County
-117.9211484,34.11441979,Los Angeles County
-117.9240251,34.11419427,Los Angeles County
-117.925136,34.11243885,Los Angeles County
-117.9252004,34.11096856,Los Angeles County
-117.9302124,34.11097597,Los Angeles County
-117.9252757,34.10716975,Los Angeles County
-117.925287,34.10049392,Los Angeles County
-117.9291423,34.10710669,Los Angeles County
-117.9247473,34.13350658,Los Angeles County
-117.9109893,34.13616225,Los Angeles County
-117.9253585,34.11436803,Los Angeles County
-117.9325798,34.11790117,Los Angeles County
-117.9340365,34.12150876,Los Angeles County
-117.9339167,34.12527503,Los Angeles County
-117.9249876,34.12529955,Los Angeles County
-117.9162336,34.13720101,Los Angeles County
-117.6880778,33.65014825,Orange County
-117.6406172,33.66748588,Orange County
-119.1162151,37.95189258,Mono County
-118.3955651,37.39778298,Inyo County
-118.3955679,37.39723997,Inyo County
-118.488428,37.32779235,Inyo County
-118.5236917,37.41382448,Inyo County
-118.533285,37.40939888,Inyo County
-118.2962192,37.15446347,Inyo County
-118.1888675,36.91824102,Inyo County
-118.1512378,36.79765348,Inyo County
-118.0892129,36.65069231,Inyo County
-117.793496,36.00353863,Inyo County
-119.6548448,36.31291286,Kings County
-119.4742506,36.28354819,Tulare County
-119.6550006,36.34248313,Kings County
-119.2519946,36.33842459,Tulare County
-119.4394031,36.32635319,Tulare County
-119.2519135,36.29283179,Tulare County
-119.3921046,36.34239413,Tulare County
-119.3679257,36.3422791,Tulare County
-119.312979,36.35651155,Tulare County
-119.2604728,36.33466319,Tulare County
-119.2608621,36.30552678,Tulare County
-119.2607671,36.30601503,Tulare County
-119.2517081,36.30589703,Tulare County
-119.2786991,36.32730708,Tulare County
-119.2518153,36.32674243,Tulare County
-119.3671282,36.28369455,Tulare County
-119.4477625,36.28344059,Tulare County
-119.3674487,36.31262736,Tulare County
-119.3121681,36.3176857,Tulare County
-119.2829496,36.32005962,Tulare County
-119.2875021,36.32018748,Tulare County
-119.2787393,36.32982895,Tulare County
-119.2834179,36.33454328,Tulare County
-119.261134,36.34187216,Tulare County
-119.3121689,36.31310894,Tulare County
-119.2828476,36.31273499,Tulare County
-119.2512599,36.41415194,Tulare County
-119.1891188,36.4139433,Tulare County
-119.331239,36.28382177,Tulare County
-119.2474734,36.29280345,Tulare County
-119.2610942,36.29845225,Tulare County
-119.2604203,36.30551753,Tulare County
-119.2245816,36.3123691,Tulare County
-119.2249742,36.29980027,Tulare County
-119.1347187,36.32596403,Tulare County
-119.1720656,36.29770123,Tulare County
-119.1366294,36.31166643,Tulare County
-119.1711924,36.31202066,Tulare County
-119.1982259,36.31210895,Tulare County
-119.1705592,36.32501756,Tulare County
-119.1979498,36.3271714,Tulare County
-119.1344782,36.32595949,Tulare County
-119.0933007,36.21067393,Tulare County
-119.0048144,36.41285672,Tulare County
-118.8354401,36.48605611,Tulare County
-119.0179984,36.39613475,Tulare County
-118.7885929,36.13440833,Tulare County
-118.821156,36.12934657,Tulare County
-118.8210092,36.1258182,Tulare County
-118.8174755,36.12490099,Tulare County
-118.9556757,36.10911757,Tulare County
-119.0263167,36.08385176,Tulare County
-119.0351189,36.08035011,Tulare County
-119.0350496,36.06757709,Tulare County
-119.474751,36.24026102,Tulare County
-119.3308403,36.21367817,Tulare County
-119.3331828,36.22210582,Tulare County
-119.3499522,36.24009003,Tulare County
-119.278724,36.28541311,Tulare County
-119.3308112,36.22210407,Tulare County
-119.2473257,36.28368636,Tulare County
-119.0961293,36.21059691,Tulare County
-119.2424844,36.21096917,Tulare County
-119.3132797,36.21161417,Tulare County
-119.3153596,36.18537198,Tulare County
-119.3040374,36.06587837,Tulare County
-119.3038669,36.06577564,Tulare County
-119.328567,36.12351662,Tulare County
-119.3040339,36.12343127,Tulare County
-119.1788866,35.99328909,Tulare County
-119.0353293,36.0677318,Tulare County
-119.1789176,36.06584211,Tulare County
-119.0372626,36.06774274,Tulare County
-119.04376,36.08031013,Tulare County
-119.1787541,36.08028135,Tulare County
-119.215344,36.21092734,Tulare County
-119.3038407,36.05122998,Tulare County
-119.3031882,36.00089628,Tulare County
-119.3040106,36.00090472,Tulare County
-119.2502967,35.89208595,Tulare County
-119.1438042,35.89197458,Tulare County
-119.1437596,35.86314651,Tulare County
-119.0177913,35.99419868,Tulare County
-119.2503083,35.89184997,Tulare County
-119.2423634,35.77578251,Kern County
-119.2501235,35.83387619,Tulare County
-119.2100095,35.83412075,Tulare County
-119.2501801,35.80494139,Tulare County
-119.1606445,35.80547067,Tulare County
-119.1073158,35.8052022,Tulare County
-119.0893244,35.83411159,Tulare County
-119.0893678,35.83148349,Tulare County
-119.035598,35.83412992,Tulare County
-119.2502676,35.79057671,Tulare County
-119.2492927,35.79055583,Tulare County
-119.2411341,35.77578653,Kern County
-120.1995955,34.47650388,Santa Barbara County
-120.2057032,34.476413,Santa Barbara County
-120.0419565,34.47734778,Santa Barbara County
-120.0443499,34.4644854,Santa Barbara County
-119.9002979,34.43089064,Santa Barbara County
-119.8801589,34.45929847,Santa Barbara County
-119.8159771,34.44873709,Santa Barbara County
-119.7993188,34.47570392,Santa Barbara County
-119.5156769,34.40891958,Santa Barbara County
-119.6851235,34.42252294,Santa Barbara County
-119.5747893,34.42681072,Santa Barbara County
-118.6954206,35.72129626,Kern County
-118.6953845,35.72125759,Kern County
-118.4323644,35.77251219,Kern County
-119.0985142,35.73292428,Kern County
-119.0985401,35.76174635,Kern County
-119.2230086,35.71800856,Kern County
-119.2230522,35.77576429,Kern County
-119.1053729,35.80524822,Tulare County
-118.919348,34.89404269,Kern County
-118.860161,34.84061318,Kern County
-118.5245137,35.58795445,Kern County
-118.4783149,35.63286006,Kern County
-118.4021955,35.63796074,Kern County
-118.4774432,35.63454708,Kern County
-118.4836477,35.64203988,Kern County
-118.5258485,35.483585,Kern County
-118.492693,35.41087052,Kern County
-118.3790612,35.1237988,Kern County
-118.4947233,35.10950259,Kern County
-118.5670072,35.10911862,Kern County
-118.3787997,35.1238627,Kern County
-118.3793866,35.09805541,Kern County
-118.3730923,35.07607121,Kern County
-118.3457483,35.05379775,Kern County
-118.3791756,35.09945854,Kern County
-118.3792019,35.09805069,Kern County
-118.3143228,35.10801856,Kern County
-118.3779345,35.0980183,Kern County
-118.3196545,35.07154447,Kern County
-118.3104403,35.05285367,Kern County
-118.1860439,35.05375199,Kern County
-118.1314428,34.8355634,Kern County
-118.1537143,34.83547113,Kern County
-118.237549,34.84203914,Kern County
-118.2681044,34.73287537,Los Angeles County
-118.2900695,34.7329802,Los Angeles County
-118.2377218,34.83460919,Kern County
-118.2706011,35.05347273,Kern County
-118.3210017,35.05977879,Kern County
-118.3059373,34.69206469,Los Angeles County
-117.7047796,34.99111966,Kern County
-117.7038241,35.02855431,Kern County
-119.3104654,34.31706209,Ventura County
-119.2930325,34.33291154,Ventura County
-119.2415438,34.34141937,Ventura County
-119.2383669,34.26353283,Ventura County
-118.9158598,34.37234053,Ventura County
-118.7959978,34.38743774,Ventura County
-118.6780809,34.39518943,Los Angeles County
-119.0348181,34.38033824,Ventura County
-118.6992766,34.33278224,Ventura County
-118.6891524,34.34977624,Ventura County
-118.6545625,34.39217573,Los Angeles County
-118.9209266,34.40942498,Ventura County
-118.9253505,34.41895217,Ventura County
-118.9202731,34.40906373,Ventura County
-118.9039673,34.41150367,Ventura County
-119.0766186,34.26357317,Ventura County
-119.0106649,34.26365973,Ventura County
-118.9727788,34.31455523,Ventura County
-118.9556859,34.26885918,Ventura County
-118.833283,34.16723337,Ventura County
-118.8506241,34.20741763,Ventura County
-118.7858789,34.18639825,Ventura County
-118.7913845,34.15500061,Los Angeles County
-118.7884465,34.17193027,Ventura County
-119.2338826,34.33787285,Ventura County
-119.1386827,34.3171786,Ventura County
-119.0803906,34.26354636,Ventura County
-119.1420562,34.20172895,Ventura County
-119.1243961,34.20582385,Ventura County
-119.1120845,34.22991241,Ventura County
-119.0343785,34.20559363,Ventura County
-119.0089261,34.22025734,Ventura County
-118.9947506,34.26366849,Ventura County
-119.0607131,34.26362754,Ventura County
-119.0514531,34.20541108,Ventura County
-119.0958618,34.20560627,Ventura County
-119.1254535,34.23918445,Ventura County
-119.1572693,34.2902447,Ventura County
-119.1391689,34.21055445,Ventura County
-119.1571417,34.17326408,Ventura County
-119.1247459,34.20177205,Ventura County
-119.1780398,34.18992205,Ventura County
-119.1810822,34.18987165,Ventura County
-119.1656363,34.14745991,Ventura County
-119.182185,34.14025443,Ventura County
-119.1656988,34.13962297,Ventura County
-119.1665755,34.14295967,Ventura County
-119.1000821,34.2015073,Ventura County
-119.1180887,34.18221474,Ventura County
-119.1216013,34.18225748,Ventura County
-119.1569124,34.17323186,Ventura County
-119.1423257,34.18242704,Ventura County
-119.142553,34.18991111,Ventura County
-119.118191,34.15449399,Ventura County
-119.0965038,34.14664154,Ventura County
-119.1121879,34.14701875,Ventura County
-119.0967054,34.12998169,Ventura County
-119.1183092,34.147096,Ventura County
