PlantCode,GenID,power_gen,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
50089,S-17,1.5000009846750995,1129,Natural Gas Internal Combustion Engine,1.50001103,1.5,0,0,61.5666667,-27.3666667,37.77656,-122.451878
50115,GEN1,27.943033930519462,1692,Natural Gas Fired Combustion Turbine,48.2003532,48.2,0,0,29.9,-16.1,35.0329,-117.701
50119,GENA,18.300000795747334,8434,Other Gases,18.3001349,18.3,0,0,11.3333333,-6.1,38.0417,-122.2583
50119,GENB,18.300000795747334,8434,Other Gases,18.3001349,18.3,0,0,11.3333333,-6.1,38.0417,-122.2583
50119,GENC,18.300000795747334,8434,Other Gases,18.3001349,18.3,0,0,11.3333333,-6.1,38.0417,-122.2583
50131,K100,25.45589712444476,1920,Natural Gas Fired Combustion Turbine,38.4002833,38.4,0,0,0.0,0.0,36.1807,-120.3885
50134,GTAG,32.10514299980477,1665,Natural Gas Fired Combustion Turbine,69.610085,75.0,0,0,0.0,0.0,35.452577,-118.985313
50134,GTBG,32.10514299980478,1665,Natural Gas Fired Combustion Turbine,69.610085,75.0,0,0,0.0,0.0,35.452577,-118.985313
50134,GTCG,32.10514299980477,1665,Natural Gas Fired Combustion Turbine,69.610085,75.0,0,0,0.0,0.0,35.452577,-118.985313
50134,GTDG,32.10514299980477,1665,Natural Gas Fired Combustion Turbine,69.610085,75.0,0,0,0.0,0.0,35.452577,-118.985313
50147,1,1.4000009511040183,1877,Conventional Hydroelectric,0.466669881,1.4,0,0,18.7771429,-14.6707143,33.051,-117.175
50156,GEN1,3.2000009072862894,1735,Conventional Hydroelectric,1.06667421,3.2,0,0,18.7771429,-14.6707143,40.534454,-121.959109
50170,GEN1,21.548590561194807,270,Natural Gas Fired Combustion Turbine,38.7002855,38.7,0,0,24.0,-12.9,35.093046,-119.443617
50179,GEN1,2.5000009195151174,1299,Conventional Hydroelectric,0.833339198,2.5,0,0,18.7771429,-14.6707143,41.2792,-122.3292
50179,GEN2,2.5000009195151174,1299,Conventional Hydroelectric,0.833339198,2.5,0,0,18.7771429,-14.6707143,41.2792,-122.3292
50180,GEN1,5.000000878404416,1734,Conventional Hydroelectric,1.66667861,5.0,0,0,18.7771429,-14.6707143,40.670536,-121.890645
50200,GEN1,2.8000009658613116,686,Natural Gas Fired Combustion Turbine,2.8000205,2.8,0,0,24.5645161,-14.3219355,33.688721,-117.834793
50200,GEN2,3.300000965452713,686,Natural Gas Fired Combustion Turbine,3.3000242,3.3,0,0,24.5645161,-14.3219355,33.688721,-117.834793
50210,GEN1,30.10000099128601,1709,Geothermal,30.1002224,30.1,0,0,18.7,-10.0,33.1633,-115.6167
50210,GEN2,9.50000099128601,1709,Geothermal,9.50007018,9.5,0,0,13.1222222,-7.60444444,33.1633,-115.6167
50216,GN91,56.56205098734862,363,Natural Gas Fired Combined Cycle,82.0006055,82.0,0,0,39.7,-27.3,33.816647,-118.244841
50216,GN92,56.56205098734862,363,Natural Gas Fired Combined Cycle,82.0006055,82.0,0,0,39.7,-27.3,33.816647,-118.244841
50216,GN93,56.56205098734862,363,Natural Gas Fired Combined Cycle,82.0006055,82.0,0,0,39.7,-27.3,33.816647,-118.244841
50216,GN94,56.56205098734862,363,Natural Gas Fired Combined Cycle,82.0006055,82.0,0,0,39.7,-27.3,33.816647,-118.244841
50216,GN95,13.58427574422526,363,Natural Gas Fired Combined Cycle,20.3412983,38.5,0,0,18.6,-12.8,33.816647,-118.244841
50216,GN96,13.58427574422526,363,Natural Gas Fired Combined Cycle,20.3412983,38.5,0,0,18.6,-12.8,33.816647,-118.244841
50218,U1,2.800000916841112,1168,Conventional Hydroelectric,0.933339917,2.8,0,0,18.7771429,-14.6707143,37.860653,-120.879153
50223,1296,1.2000009288071873,1727,Conventional Hydroelectric,0.400002708,1.2,0,0,18.7771429,-14.6707143,41.028893,-121.892351
50224,7610,-9.632025381351882e-07,1895,Other Waste Biomass,0.0,0.5,0,0,13.9,-9.5,34.140501,-119.184529
50224,7710,-9.632025381351882e-07,1895,Other Waste Biomass,0.0,0.5,0,0,13.9,-9.5,34.140501,-119.184529
50224,7810,-9.632025381351882e-07,1895,Other Waste Biomass,0.0,0.5,0,0,13.9,-9.5,34.140501,-119.184529
50234,2074,0.9000009856287015,1040,Natural Gas Internal Combustion Engine,0.900006589,0.9,0,0,61.5666667,-27.3666667,34.1019,-117.6381
50234,2075,0.9000009856287015,1040,Natural Gas Internal Combustion Engine,0.900006589,0.9,0,0,61.5666667,-27.3666667,34.1019,-117.6381
50234,2076,0.9000009856287015,1040,Natural Gas Internal Combustion Engine,0.900006589,0.9,0,0,61.5666667,-27.3666667,34.1019,-117.6381
50276,EXIS,5.900000991539941,1858,Onshore Wind Turbine,2.5638222,5.9,0,0,23.8842105,-22.5631579,33.9131,-116.5631
50281,WGEN,31.00000099155388,1852,Onshore Wind Turbine,13.4709302,31.0,0,0,12.3,-12.3,33.926111,-116.615
50293,GEN1,-9.917356595765726e-07,68,Other Waste Biomass,0.0,29.1,0,0,13.9,-9.5,39.1062,-122.1096
50300,BESS1,10.108266107253563,525,Batteries,18.2432044,20.0,0,0,0.0,0.0,34.059444,-117.774167
50363,L313,-9.919302581969248e-07,8472,Wood/Wood Waste Biomass,0.0,21.0,0,0,0.0,0.0,32.903826,-115.511949
50375,GEN1,1.2000009551842574,1457,Conventional Hydroelectric,0.400002708,1.2,0,0,18.7771429,-14.6707143,34.2619,-118.6242
50386,WING,15.3000009912772,1932,Onshore Wind Turbine,6.64855589,15.3,0,0,23.8842105,-22.5631579,35.0522,-118.3581
50388,GEN1,-9.749583134833785e-07,76,Petroleum Coke,0.0,27.3,0,0,16.9,-9.1,38.018056,-122.2344
50393,FR1,14.207545453390876,125,Conventional Hydroelectric,6.13337829,18.4,0,0,5.06666667,-3.4,36.997694,-119.703451
50393,M1,9.800000787286537,125,Conventional Hydroelectric,3.26669045,9.8,0,0,5.06666667,-3.4,36.997694,-119.703451
50393,RO1,2.400000920597877,125,Conventional Hydroelectric,0.800005626,2.4,0,0,5.06666667,-3.4,36.997694,-119.703451
50393,RO2,6.900000871701898,125,Conventional Hydroelectric,2.30001663,6.9,0,0,5.06666667,-3.4,36.997694,-119.703451
50400,GEN1,15.295402235605621,1889,Conventional Hydroelectric,5.40003955,16.2,0,0,18.7771429,-14.6707143,38.1861,-120.15
50464,GEN1,3.7146821578138,1893,Natural Gas Fired Combustion Turbine,2.19389114,19.2,0,0,24.5645161,-14.3219355,34.196,-119.1667
50464,GEN2,35.49512528279344,1893,Natural Gas Fired Combustion Turbine,49.500362,49.5,0,0,30.7,-16.5,34.196,-119.1667
50485,GEN1,21.700000991539937,1858,Onshore Wind Turbine,9.42965116,21.7,0,0,8.6,-8.6,33.915023,-116.555064
50485,GEN2,3.4000009915399407,1858,Onshore Wind Turbine,1.47745686,3.4,0,0,23.8842105,-22.5631579,33.915023,-116.555064
50492,1,-9.630600223944569e-07,1522,Other Waste Biomass,0.0,2.3,0,0,13.9,-9.5,32.679172,-117.246698
50492,2,-9.630600223944569e-07,1522,Other Waste Biomass,0.0,2.3,0,0,13.9,-9.5,32.679172,-117.246698
50492,3,1.5000009552487232,1522,Conventional Hydroelectric,0.500003463,1.5,0,0,18.7771429,-14.6707143,32.679172,-117.246698
50493,DC1,4.884514332922019,239,Natural Gas Fired Combustion Turbine,10.6685586,24.9,0,0,15.4,-8.3,35.5005,-119.046
50493,DC2,4.884514332922019,239,Natural Gas Fired Combustion Turbine,10.6685586,24.9,0,0,15.4,-8.3,35.5005,-119.046
50494,KF1,4.875976558754417,1666,Natural Gas Fired Combustion Turbine,10.624254,24.9,0,0,15.4,-8.3,35.51647,-119.040128
50494,KF2,4.875976558754417,1666,Natural Gas Fired Combustion Turbine,10.624254,24.9,0,0,15.4,-8.3,35.51647,-119.040128
50495,HS1,5.3641068640101075,248,Natural Gas Fired Combustion Turbine,11.5964714,24.9,0,0,15.4,-8.3,35.509041,-119.030546
50495,HS2,5.3641068640101075,248,Natural Gas Fired Combustion Turbine,11.5964714,24.9,0,0,15.4,-8.3,35.509041,-119.030546
50530,GEN1,26.17728568004594,1702,Other Gases,30.0002212,30.0,0,0,18.6,-10.0,33.791667,-118.234722
50530,GEN2,26.17728568004594,1702,Other Gases,30.0002212,30.0,0,0,18.6,-10.0,33.791667,-118.234722
50530,GEN3,-9.782865109241974e-07,1702,Other Gases,0.0,23.0,0,0,17.3,-7.7,33.791667,-118.234722
50532,15SLE,1.5000009913025203,2203,Onshore Wind Turbine,0.651819204,1.5,0,0,4.15,-4.15,35.0686,-118.3833
50532,WGNS,17.30000099130252,2203,Onshore Wind Turbine,7.51764816,17.3,0,0,4.15,-4.15,35.0686,-118.3833
50535,WGNS,29.90000099154714,1848,Onshore Wind Turbine,12.9929295,29.9,0,0,11.8,-11.8,33.9461,-116.6769
50536,WGNS,76.90000099139971,2399,Onshore Wind Turbine,33.4165979,76.9,0,0,30.4,-30.4,35.2608,-118.2469
50537,GEN1,6.000000951057932,1807,Natural Gas Fired Combustion Turbine,6.00004416,6.0,0,0,24.5645161,-14.3219355,37.455314,-122.172797
50540,GEN2,-9.743861471648256e-07,554,Natural Gas Steam Turbine,0.0,1.5,0,0,112.496078,-68.5764706,33.8153,-118.2358
50541,GEN1,70.4124413873721,384,Natural Gas Fired Combined Cycle,82.3006078,82.3,0,0,0.0,0.0,33.7771,-118.2303
50541,ST1,13.60000092714548,384,Natural Gas Fired Combined Cycle,13.6001001,13.6,0,0,0.0,0.0,33.7771,-118.2303
50541,ST2,11.50000093005974,384,Natural Gas Fired Combined Cycle,11.5000846,11.5,0,0,0.0,0.0,33.7771,-118.2303
50552,WGNS,38.900000991549575,1849,Onshore Wind Turbine,16.9038447,38.9,0,0,15.7,-15.7,33.914986,-116.71026
50553,1,20.000000991527898,1860,Onshore Wind Turbine,8.69092273,20.0,0,0,7.9,-7.9,33.881667,-116.460278
50560,GEN1,-9.91677645038016e-07,1447,Wood/Wood Waste Biomass,0.0,25.0,0,0,15.5,-8.3,37.874056,-120.477556
50571,GEN1,-9.964661773558514e-07,1614,Landfill Gas,0.0,3.0,0,0,23.1666667,-13.7,37.749308,-121.649866
50571,GEN2,-9.964661773558514e-07,1614,Landfill Gas,0.0,3.0,0,0,23.1666667,-13.7,37.749308,-121.649866
50610,1,1.2000009673588299,394,Natural Gas Fired Combustion Turbine,1.20000864,1.2,0,0,24.5645161,-14.3219355,34.030318,-118.47844
50612,GEN1,1.1515844361617638e-06,253,Natural Gas Fired Combustion Turbine,46.0003391,46.0,0,0,28.5,-15.3,35.319503,-119.661992
50622,GEN1,8.800000936842153,1690,Natural Gas Fired Combustion Turbine,8.80006488,8.8,0,0,24.5645161,-14.3219355,35.089829,-119.440881
50622,GEN2,8.800000936842153,1690,Natural Gas Fired Combustion Turbine,8.80006488,8.8,0,0,24.5645161,-14.3219355,35.089829,-119.440881
50623,GENA,3.5000009674933317,1223,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,34.475067,-120.205107
50623,GENB,3.5000009674933317,1223,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,34.475067,-120.205107
50623,GENC,3.5000009674933317,1223,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,34.475067,-120.205107
50623,GEND,3.5000009674933317,1223,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,34.475067,-120.205107
50624,EXP1,7.500000924659933,467,All Other,7.50005484,7.5,0,0,10.05,-4.45,33.85336,-118.33
50624,GTG1,4.888114398982187,467,Other Gases,4.70305058,22.5,0,0,10.05,-4.45,33.85336,-118.33
50624,STG1,19.30000074218858,467,All Other,19.3001415,19.3,0,0,10.05,-4.45,33.85336,-118.33
50632,GEN1,-9.964666683893443e-07,1384,Municipal Solid Waste,0.0,24.0,0,0,14.9,-8.0,37.3853,-121.141
50674,GEN1A,1.2000009851606774,2234,Natural Gas Internal Combustion Engine,1.20000881,1.2,0,0,61.5666667,-27.3666667,33.8247,-116.5106
50690,GEN1,43.40000099155187,8403,Onshore Wind Turbine,18.8593023,43.4,0,0,17.2,-17.2,33.934,-116.5781
50696,GEN1,-9.658636675658866e-07,713,Other Waste Biomass,0.0,2.5,0,0,13.9,-9.5,33.6942,-117.9381
50696,GEN2,-9.658636675658866e-07,713,Other Waste Biomass,0.0,2.5,0,0,13.9,-9.5,33.6942,-117.9381
50696,GEN3,-9.658636675658866e-07,713,Other Waste Biomass,0.0,2.5,0,0,13.9,-9.5,33.6942,-117.9381
50748,GEN1,24.400000971252197,1533,Natural Gas Fired Combined Cycle,24.4001802,24.4,0,0,11.8,-8.1,37.4058,-121.9272
50748,GEN2,5.33496037871439,1533,Natural Gas Fired Combined Cycle,7.60005455,7.6,0,0,17.6,-10.7,37.4058,-121.9272
50750,GEN1,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.170317,-120.364084
50750,GEN2,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.170317,-120.364084
50751,GTG1,4.248129742520705,2196,Natural Gas Fired Combustion Turbine,7.70487614,24.0,0,0,11.6,-8.0,35.4206,-118.9644
50751,GTG2,3.4000009622458194,2196,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.4206,-118.9644
50751,GTG3,3.4000009622458194,2196,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.4206,-118.9644
50752,GEN1,6.755310859470458,1674,Natural Gas Fired Combustion Turbine,31.4002317,31.4,0,0,15.2,-10.5,35.438611,-119.7075
50752,GEN2,6.755310859470459,1674,Natural Gas Fired Combustion Turbine,31.4002317,31.4,0,0,15.2,-10.5,35.438611,-119.7075
50752,GEN3,6.755310859470459,1674,Natural Gas Fired Combustion Turbine,31.4002317,31.4,0,0,15.2,-10.5,35.438611,-119.7075
50754,GEN1,3.5000009914422354,8680,Onshore Wind Turbine,1.52091148,3.5,0,0,23.8842105,-22.5631579,35.043889,-118.276388
50754,GEN2,4.200000991442235,8680,Onshore Wind Turbine,1.82509377,4.2,0,0,23.8842105,-22.5631579,35.043889,-118.276388
50754,GEN3,23.100000991442236,8680,Onshore Wind Turbine,10.0380157,23.1,0,0,9.1,-9.1,35.043889,-118.276388
50754,GEN4,3.7000009914422356,8680,Onshore Wind Turbine,1.6078207,3.7,0,0,23.8842105,-22.5631579,35.043889,-118.276388
50820,GEN1,3.0000009915384562,796,Onshore Wind Turbine,1.30363841,3.0,0,0,23.8842105,-22.5631579,33.890913,-116.541515
50821,GEN1,48.000000991442235,1681,Onshore Wind Turbine,20.8582145,48.0,0,0,23.8842105,-22.5631579,35.045,-118.2642
50823,GEN1,40.500000991442235,1681,Onshore Wind Turbine,17.5991185,40.5,0,0,11.9,-11.9,35.046,-118.2757
50831,GEN1,-9.964666680071965e-07,1600,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,37.9676,-122.382
50831,GEN2,-9.964666680071965e-07,1600,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,37.9676,-122.382
50831,GEN3,-9.964666680071965e-07,1600,Landfill Gas,0.0,1.0,0,0,23.1666667,-13.7,37.9676,-122.382
50849,GEN1,20.0736011094716,2136,Natural Gas Fired Combined Cycle,23.0001698,23.0,0,0,14.3,-7.7,37.870331,-122.26337
50849,GEN2,4.48196309399262,2136,Natural Gas Fired Combined Cycle,5.50003923,5.5,0,0,17.7,-9.5,37.870331,-122.26337
50850,GEN1,23.500000440359127,1847,Natural Gas Fired Combined Cycle,23.5001735,23.5,0,0,17.6,-7.8,33.989626,-117.680911
50850,GEN2,7.300000327823768,1847,Natural Gas Fired Combined Cycle,7.30005228,7.3,0,0,23.1,-10.3,33.989626,-117.680911
50851,GEN1,23.500000922848262,1455,Natural Gas Fired Combined Cycle,23.5001735,23.5,0,0,11.4,-7.8,34.161951,-119.047916
50851,GEN2,7.600000843122971,1455,Natural Gas Fired Combined Cycle,7.60005455,7.6,0,0,17.2,-10.4,34.161951,-119.047916
50865,K100,23.79999898255204,653,Natural Gas Fired Combustion Turbine,38.9002871,38.9,0,0,0.0,0.0,35.9515,-120.8679
50961,GEN1,4.200000893210378,1292,Conventional Hydroelectric,1.40000998,4.2,0,0,18.7771429,-14.6707143,40.976859,-122.456251
50963,4TG,5.30000096649959,1123,Natural Gas Fired Combustion Turbine,5.30003898,5.3,0,0,24.5645161,-14.3219355,32.7261,-117.1464
50964,IND,1.5000009913848833,1576,Geothermal,1.50001108,1.5,0,0,13.1222222,-7.60444444,40.300833,-120.105
50964,SYN,1.5000009913848833,1576,Geothermal,1.50001108,1.5,0,0,13.1222222,-7.60444444,40.300833,-120.105
50985,3163,1.0000009847489342,1333,Natural Gas Internal Combustion Engine,1.00000733,1.0,0,0,61.5666667,-27.3666667,38.2494,-122.0394
50985,3164,0.4000009848478311,1333,Natural Gas Internal Combustion Engine,0.400002881,0.4,0,0,61.5666667,-27.3666667,38.2494,-122.0394
50985,3165,1.4000009846822825,1333,Natural Gas Internal Combustion Engine,1.40001029,1.4,0,0,61.5666667,-27.3666667,38.2494,-122.0394
52063,GEN1,4.000000860371141,1323,All Other,4.00002902,4.0,0,0,0.0,0.0,38.0314,-122.1139
52064,GEN1,5.000000944170249,483,All Other,5.0000364,5.0,0,0,0.0,0.0,33.8431,-118.2347
52073,GEN1,14.500000423950748,519,Natural Gas Fired Combined Cycle,14.5001046,14.5,0,0,61.2301676,-35.8709497,34.0692,-118.4439
52073,GEN2,14.500000423950748,519,Natural Gas Fired Combined Cycle,14.5001046,14.5,0,0,61.2301676,-35.8709497,34.0692,-118.4439
52073,GEN3,14.000000521595782,519,Natural Gas Fired Combined Cycle,14.0001011,14.0,0,0,32.3,-14.3,34.0692,-118.4439
52076,UNIT1,6.000000530267502,253,Natural Gas Fired Combustion Turbine,6.00004421,6.0,0,0,24.5645161,-14.3219355,35.3161,-119.6597
52076,UNIT2,6.000000530267502,253,Natural Gas Fired Combustion Turbine,6.00004421,6.0,0,0,24.5645161,-14.3219355,35.3161,-119.6597
52078,GEN7,1.1522069784544924,1686,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,35.2761,-119.5986
52078,GEN8,1.1522069784544924,1686,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,35.2761,-119.5986
52078,GEN9,1.1522069784544924,1686,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,35.2761,-119.5986
52081,TG1,1.152206990049427,1675,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.3639,-119.6592
52081,TG2,1.152206990049427,1675,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.3639,-119.6592
52082,TG1,1.152206968267979,253,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.346102,-119.643431
52082,TG2,1.152206968267979,253,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,35.346102,-119.643431
52083,TG1,3.400000951252543,112,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.2097,-120.3828
52083,TG2,3.400000951252543,112,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.2097,-120.3828
52085,TG1,3.100000938374982,8239,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.1133,-119.4706
52085,TG2,3.100000938374982,8239,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.1133,-119.4706
52085,TG3,3.100000938374982,8239,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.1133,-119.4706
52085,TG4,3.100000938374982,8239,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.1133,-119.4706
52086,TG1,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.1556,-120.3972
52086,TG2,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.1556,-120.3972
52086,TG3,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.1556,-120.3972
52086,TG4,3.400000950717791,1920,Natural Gas Fired Combustion Turbine,3.40002494,3.4,0,0,24.5645161,-14.3219355,36.1556,-120.3972
52096,GEN1,4.238649766176287,539,Natural Gas Fired Combustion Turbine,4.662803,21.4,0,0,24.5645161,-14.3219355,34.38407,-118.494882
52096,GEN2,4.238649766176287,539,Natural Gas Fired Combustion Turbine,4.662803,21.4,0,0,24.5645161,-14.3219355,34.38407,-118.494882
52099,GEN1,-9.658042265108812e-07,714,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,33.6433,-117.9556
52099,GEN2,-9.658042265108812e-07,714,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,33.6433,-117.9556
52099,GEN3,-9.658042265108812e-07,714,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,33.6433,-117.9556
52099,GEN4,-9.658042265108812e-07,714,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,33.6433,-117.9556
52099,GEN5,-9.658042265108812e-07,714,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,33.6433,-117.9556
52099,GEN6,-9.658042272904462e-07,714,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,33.6433,-117.9556
52104,GEN1,1.1522068911589038,1675,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.3633,-119.6756
52104,GEN2,1.1522068911589038,1675,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.3633,-119.6756
52104,GEN3,1.1522068911589038,1675,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.3633,-119.6756
52104,GEN4,1.1522068911589038,1675,Natural Gas Fired Combustion Turbine,3.10002272,3.1,0,0,24.5645161,-14.3219355,35.3633,-119.6756
52107,101A,3.7170685099503213,1924,Natural Gas Fired Combustion Turbine,7.70487614,24.4,0,0,11.8,-8.1,35.4406,-118.9617
52107,101B,3.7170685099503213,1924,Natural Gas Fired Combustion Turbine,7.70487614,24.4,0,0,11.8,-8.1,35.4406,-118.9617
52109,GEN1,62.60000097506585,1599,Natural Gas Fired Combined Cycle,62.6004624,62.6,0,0,47.0,-20.9,37.9418,-122.3909
52109,GEN2,62.60000097506585,1599,Natural Gas Fired Combined Cycle,62.6004624,62.6,0,0,47.0,-20.9,37.9418,-122.3909
52109,GEN5,4.8834567356155985,1599,Natural Gas Fired Combined Cycle,15.8975997,30.4,0,0,18.8,-10.1,37.9418,-122.3909
52142,GEN1,29.000000988471868,1680,Onshore Wind Turbine,12.601838,29.0,0,0,23.8842105,-22.5631579,35.0506,-118.2572
52143,GEN1,23.500000988433772,1936,Onshore Wind Turbine,10.2118342,23.5,0,0,9.3,-9.3,35.068,-118.2898
52144,GEN1,22.50000098847187,1680,Onshore Wind Turbine,9.77728807,22.5,0,0,8.9,-8.9,35.076,-118.2487
52147,GEN1,9.200000965672182,1557,Natural Gas Fired Combustion Turbine,9.20006784,9.2,0,0,7.0,-3.1,32.6947,-117.1436
52147,GEN2,10.000000963859145,1557,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.0,-3.1,32.6947,-117.1436
52147,GEN3,10.000000963859145,1557,Natural Gas Fired Combustion Turbine,10.0000737,10.0,0,0,7.0,-3.1,32.6947,-117.1436
52160,WGNS,22.00000099130252,2203,Onshore Wind Turbine,9.560015,22.0,0,0,4.15,-4.15,35.076,-118.3664
52161,WGNS,18.400000991311764,1928,Onshore Wind Turbine,7.99564891,18.4,0,0,23.8842105,-22.5631579,35.0853,-118.3547
52162,WGNS,14.100000991312154,1931,Onshore Wind Turbine,6.12710052,14.1,0,0,23.8842105,-22.5631579,35.1011,-118.3372
52163,WTGN,21.200000991312155,1931,Onshore Wind Turbine,9.21237809,21.2,0,0,8.4,-8.4,35.1011,-118.3372
52165,WGNS,1.8000009913997046,8593,Onshore Wind Turbine,0.782183045,1.8,0,0,23.8842105,-22.5631579,35.0908,-118.3936
52186,GEN1,23.563790200891592,1753,Natural Gas Fired Combustion Turbine,49.0003588,49.0,0,0,23.7,-16.3,39.13667,-121.639846
54015,GEN2,-9.96411718250462e-07,465,Landfill Gas,0.0,6.8,0,0,23.1666667,-13.7,34.033206,-117.906129
54017,U1,3.900000928593591,367,Conventional Hydroelectric,1.30000925,3.9,0,0,18.7771429,-14.6707143,34.204311,-117.855714
54017,U2,1.1000009455660142,367,Conventional Hydroelectric,0.366669117,1.1,0,0,18.7771429,-14.6707143,34.204311,-117.855714
54038,GEN1,21.600000991277458,1717,Geothermal,21.6001596,21.6,0,0,13.1222222,-7.60444444,32.7757,-115.2637
54238,STG,-9.914923546064412e-07,1163,Wood/Wood Waste Biomass,0.0,54.0,0,0,33.5,-18.0,37.943633,-121.330433
54296,BATT,0.300000915948537,446,Batteries,0.300001532,0.3,0,0,0.0,0.0,33.906953,-118.013105
54296,EG1,0.6000009862843322,446,Natural Gas Internal Combustion Engine,0.600004363,0.6,0,0,61.5666667,-27.3666667,33.906953,-118.013105
54296,EG2,0.6000009862843322,446,Natural Gas Internal Combustion Engine,0.600004363,0.6,0,0,61.5666667,-27.3666667,33.906953,-118.013105
54296,EG3,1.000000986230449,446,Natural Gas Internal Combustion Engine,1.00000733,1.0,0,0,61.5666667,-27.3666667,33.906953,-118.013105
54298,GEWE,7.500000991277201,1932,Onshore Wind Turbine,3.25909602,7.5,0,0,23.8842105,-22.5631579,35.0583,-118.3417
54299,GEWE,3.000000988433337,1933,Onshore Wind Turbine,1.30363841,3.0,0,0,23.8842105,-22.5631579,35.075,-118.3417
54300,GEWE,4.500000988437809,1989,Onshore Wind Turbine,1.95545761,4.5,0,0,23.8842105,-22.5631579,35.0583,-118.3083
54300,SX1S,0.10000098843781079,1989,Onshore Wind Turbine,0.0,0.1,0,0,23.8842105,-22.5631579,35.0583,-118.3083
54308,1,1.3000009278995595,166,Conventional Hydroelectric,0.433336296,1.3,0,0,18.7771429,-14.6707143,40.199822,-123.523145
54337,1,0.8000009866092476,1116,Natural Gas Internal Combustion Engine,0.800005847,0.8,0,0,61.5666667,-27.3666667,32.7149,-117.1689
54337,2,0.8000009866092476,1116,Natural Gas Internal Combustion Engine,0.800005847,0.8,0,0,61.5666667,-27.3666667,32.7149,-117.1689
54343,GEN1,14.69636574361594,1425,Conventional Hydroelectric,6.70004907,20.1,0,0,0.0,0.0,36.4156,-119.0069
54410,CTG,13.916716223595369,1668,Natural Gas Fired Combustion Turbine,27.6983869,27.7,0,0,13.4,-9.2,35.440539,-119.012861
54447,TI,1.1522072570331354,1675,Natural Gas Fired Combustion Turbine,5.00003677,5.0,0,0,24.5645161,-14.3219355,35.354444,-119.6617
54449,T1,3.0000009582792466,1937,Natural Gas Fired Combustion Turbine,3.00002198,3.0,0,0,24.5645161,-14.3219355,35.220833,-119.583056
54449,T2,3.0000009582792466,1937,Natural Gas Fired Combustion Turbine,3.00002198,3.0,0,0,24.5645161,-14.3219355,35.220833,-119.583056
54451,G1,-9.753646429337203e-07,1703,Other Natural Gas,0.0,10.0,0,0,0.0,0.0,33.7686,-118.2867
