,PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon,pow_gen,gen_carbon_emission_rate
574,56895,6,1199,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,37.5,-122.4,1.900000944,0.11
575,56897,1,8148,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,38.003928,-121.934491,1.90000072,0.11
576,56897,2,8148,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,38.003928,-121.934491,1.90000072,0.11
577,56898,1,2212,Landfill Gas,0.0,4.6,0,0,23.1666667,-13.7,34.431664,-118.642855,4.600000981,0.11
578,56898,2,2212,Landfill Gas,0.0,4.6,0,0,23.1666667,-13.7,34.431664,-118.642855,4.600000981,0.11
579,56914,CTG1,1098,Natural Gas Fired Combustion Turbine,51.6471994,59.0,0,0,36.6,-19.7,33.3594,-117.1114,46.78796851,0.44
580,56914,CTG2,1098,Natural Gas Fired Combustion Turbine,51.6471994,59.0,0,0,36.6,-19.7,33.3594,-117.1114,46.78796851,0.44
581,57027,CPP1,2365,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,24.5645161,-14.3219355,33.858056,-117.861667,50.00000098,0.44
582,57027,CPP2,2365,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,24.5645161,-14.3219355,33.858056,-117.861667,50.00000098,0.44
583,57027,CPP3,2365,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,24.5645161,-14.3219355,33.858056,-117.861667,50.00000098,0.44
584,57027,CPP4,2365,Natural Gas Fired Combustion Turbine,50.0003647,50.0,0,0,24.5645161,-14.3219355,33.858056,-117.861667,50.00000098,0.44
585,57043,1,1127,Other Natural Gas,0.0,0.2,0,0,0.0,0.0,37.723889,-122.4775,0.200000917,0.44
586,57043,2,1127,Other Natural Gas,0.0,1.4,0,0,0.0,0.0,37.723889,-122.4775,1.400000917,0.44
587,57102,EN01,468,Landfill Gas,0.0,1.1,0,0,23.1666667,-13.7,33.9716,-118.0481,1.100000983,0.11
588,57102,EN02,468,Landfill Gas,0.0,1.1,0,0,23.1666667,-13.7,33.9716,-118.0481,1.100000983,0.11
589,57122,CTG1,2286,Natural Gas Fired Combined Cycle,13.5000993,13.5,0,0,61.2301676,-35.8709497,33.6481,-117.8467,13.50000098,0.44
590,57122,STG1,2286,Natural Gas Fired Combined Cycle,5.50003954,5.5,0,0,61.2301676,-35.8709497,33.6481,-117.8467,5.500000977,0.44
591,57133,359,1884,Landfill Gas,0.0,1.9,0,0,23.1666667,-13.7,39.0728,-121.3992,1.900000945,0.11
592,57133,361,1884,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,39.0728,-121.3992,1.600000945,0.11
593,57154,1209,8472,Wood/Wood Waste Biomass,0.0,18.1,0,0,18.50625,-10.325,32.906569,-115.513747,18.09999992,0.23
594,57163,GEN1,461,Landfill Gas,0.0,4.6,0,0,23.1666667,-13.7,34.1511,-118.7236,4.600000981,0.11
595,57163,GEN3,461,Landfill Gas,0.0,4.6,0,0,23.1666667,-13.7,34.1511,-118.7236,4.600000981,0.11
596,57267,1,1595,Natural Gas Fired Combustion Turbine,55.6751661,207.0,0,0,24.5645161,-14.3219355,38.016944,-121.765,171.4147357,0.44
597,57267,2,1595,Natural Gas Fired Combustion Turbine,55.6751661,207.0,0,0,24.5645161,-14.3219355,38.016944,-121.765,171.4147357,0.44
598,57267,3,1595,Natural Gas Fired Combustion Turbine,55.6751661,207.0,0,0,24.5645161,-14.3219355,38.016944,-121.765,171.4147357,0.44
599,57267,4,1595,Natural Gas Fired Combustion Turbine,55.6751661,207.0,0,0,24.5645161,-14.3219355,38.016944,-121.765,171.4147357,0.44
600,57460,CL00,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
601,57460,CL01,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
602,57460,CL02,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
603,57460,CL03,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
604,57460,CL04,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
605,57460,CL05,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
606,57460,CL06,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
607,57460,CL07,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
608,57460,CL08,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
609,57460,CL09,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
610,57460,CL10,426,Other Waste Biomass,0.0,0.1,0,0,13.9,-9.5,34.1358,-118.1267,0.100000985,0.23
611,57475,HRP1,2405,Geothermal,55.0004063,55.0,0,0,13.1222222,-7.60444444,33.204635,-115.573303,21.58850465,0.038
612,57482,CTG1,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
613,57482,CTG2,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
614,57482,CTG3,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
615,57482,CTG4,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
616,57482,CTG5,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
617,57482,CTG6,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
618,57482,CTG7,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
619,57482,CTG8,1855,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,33.934167,-116.571388,100.0000009,0.44
620,57483,CTG1,2245,Natural Gas Fired Combustion Turbine,49.9003641,49.9,0,0,24.5645161,-14.3219355,37.789167,-121.601944,49.90000095,0.44
621,57483,CTG2,2245,Natural Gas Fired Combustion Turbine,49.9003641,49.9,0,0,24.5645161,-14.3219355,37.789167,-121.601944,49.90000095,0.44
622,57483,CTG3,2245,Natural Gas Fired Combustion Turbine,49.9003641,49.9,0,0,24.5645161,-14.3219355,37.789167,-121.601944,49.90000095,0.44
623,57483,CTG4,2245,Natural Gas Fired Combustion Turbine,49.9003641,49.9,0,0,24.5645161,-14.3219355,37.789167,-121.601944,49.90000095,0.44
624,57515,GT1,7989,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,34.008709,-117.944864,100.000001,0.44
625,57515,GT2,7989,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,34.008709,-117.944864,100.000001,0.44
626,57515,GT3,7989,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,34.008709,-117.944864,100.000001,0.44
627,57515,GT4,7989,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,34.008709,-117.944864,100.000001,0.44
628,57515,GT5,7989,Natural Gas Fired Combustion Turbine,69.8771615,100.0,0,0,24.5645161,-14.3219355,34.008709,-117.944864,100.000001,0.44
629,57544,FC01,1034,Other Natural Gas,0.0,1.4,0,0,0.0,0.0,34.185833,-117.324167,1.400000996,0.44
630,57555,CTG1,8003,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,32.573889,-116.917777,109.4103999,0.44
631,57555,CTG2,8003,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,32.573889,-116.917777,109.4103999,0.44
632,57555,CTG3,8003,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,32.573889,-116.917777,109.4103999,0.44
633,57557,S-14,1810,Landfill Gas,0.0,0.8,0,0,23.1666667,-13.7,37.4194,-122.0153,0.800000975,0.11
634,57557,S-15,1810,Landfill Gas,0.0,0.8,0,0,23.1666667,-13.7,37.4194,-122.0153,0.800000975,0.11
635,57564,CTG,2384,Natural Gas Fired Combined Cycle,49.0003619,49.0,0,0,30.4,-16.3,36.6842,-119.5522,49.000001,0.44
636,57564,STG2,2384,Natural Gas Fired Combined Cycle,12.500092,12.5,0,0,61.2301676,-35.8709497,36.6842,-119.5522,12.500001,0.44
637,57573,S188,90,Natural Gas Fired Combustion Turbine,3.50002568,3.5,0,0,24.5645161,-14.3219355,37.9978,-122.0697,3.500000778,0.44
638,57580,CG1,2304,Natural Gas Internal Combustion Engine,2.10001547,2.1,0,0,61.5666667,-27.3666667,38.6183,-121.0564,2.100000963,0.44
639,57580,CG2,2304,Natural Gas Internal Combustion Engine,2.10001547,2.1,0,0,61.5666667,-27.3666667,38.6183,-121.0564,2.100000963,0.44
640,57584,BS1,1879,Batteries,2.50001761,2.5,0,0,0.0,0.0,32.8747,-117.2392,2.500000997,0.0
641,57584,NT2,1879,Natural Gas Fired Combined Cycle,15.0000993,15.0,0,0,61.2301676,-35.8709497,32.8747,-117.2392,15.000001,0.44
642,57584,ST1,1879,Natural Gas Fired Combined Cycle,15.0000993,15.0,0,0,61.2301676,-35.8709497,32.8747,-117.2392,15.000001,0.44
643,57584,STG,1879,Natural Gas Fired Combined Cycle,3.00002124,3.0,0,0,15.0,-15.0,32.8747,-117.2392,3.000000997,0.44
644,57585,1,1895,Natural Gas Fired Combustion Turbine,29.000214,29.0,0,0,21.8,-9.7,34.1414,-119.1831,28.98286129,0.44
645,57702,1,559,Other Gases,5.70004021,5.7,0,0,26.48,-13.1,33.811182,-118.175645,5.700000962,0.77656
646,57715,GEN1,8790,Natural Gas Internal Combustion Engine,1.00000733,1.0,0,0,61.5666667,-27.3666667,33.143847,-117.236908,1.000000965,0.44
647,57715,GEN2,8790,Natural Gas Internal Combustion Engine,1.00000733,1.0,0,0,61.5666667,-27.3666667,33.143847,-117.236908,1.000000965,0.44
648,57735,UCSD,1879,Other Waste Biomass,0.0,3.0,0,0,13.9,-9.5,32.877222,-117.234722,3.000000997,0.23
649,57770,SBFC,1110,Other Waste Biomass,0.0,1.5,0,0,13.9,-9.5,32.543333,-117.067778,1.500000989,0.23
650,57771,1,46,Landfill Gas,0.0,2.3,0,0,23.1666667,-13.7,39.674,-121.73,2.300000944,0.11
651,57807,COK01,659,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,38.190705,-122.275067,1.10000087,0.44
652,57808,LOK00,1810,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.413056,-122.028056,1.100000975,0.44
653,57809,FRK00,8588,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.5425,-122.292778,1.100000941,0.44
654,57811,ADB00,1257,Other Natural Gas,0.0,0.8,0,0,0.0,0.0,37.330556,-121.893056,0.800000969,0.44
655,57811,ADB01,1257,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,37.330556,-121.893056,0.400000969,0.44
656,57901,5,8094,Natural Gas Fired Combined Cycle,183.553742,198.0,0,0,61.2301676,-35.8709497,33.910556,-118.425,105.9879392,0.44
657,57901,6,8094,Natural Gas Fired Combined Cycle,49.6800038,70.7,0,0,61.2301676,-35.8709497,33.910556,-118.425,43.96401215,0.44
658,57901,7,8094,Natural Gas Fired Combined Cycle,183.553742,198.0,0,0,61.2301676,-35.8709497,33.910556,-118.425,105.9879392,0.44
659,57901,8,8094,Natural Gas Fired Combined Cycle,49.6800038,70.7,0,0,61.2301676,-35.8709497,33.910556,-118.425,43.96401215,0.44
660,57916,1,192,Natural Gas Steam Turbine,0.0,8.9,0,0,112.496078,-68.5764706,32.911111,-115.568056,8.90000002,0.44
661,57971,COGEN,1799,Other Waste Biomass,0.0,2.1,0,0,13.9,-9.5,37.739722,-122.3925,2.100000916,0.23
662,57978,CT1,1787,Natural Gas Fired Combined Cycle,140.561158,185.0,0,0,61.2301676,-35.8709497,38.088056,-121.3875,185.0000018,0.44
663,57978,ST1,1787,Natural Gas Fired Combined Cycle,103.900698,103.9,0,0,61.2301676,-35.8709497,38.088056,-121.3875,103.900001,0.44
664,58007,G1,698,Landfill Gas,0.0,6.3,0,0,23.1666667,-13.7,33.932022,-117.840233,3.351168621,0.11
665,58007,G2,698,Landfill Gas,0.0,6.3,0,0,23.1666667,-13.7,33.932022,-117.840233,3.351168621,0.11
666,58007,G3,698,Landfill Gas,0.0,6.3,0,0,23.1666667,-13.7,33.932022,-117.840233,3.351168621,0.11
667,58007,G4,698,Landfill Gas,0.0,6.3,0,0,23.1666667,-13.7,33.932022,-117.840233,3.351168621,0.11
668,58007,G5,698,Landfill Gas,0.0,10.5,0,0,23.1666667,-13.7,33.932022,-117.840233,3.768539753,0.11
669,58056,JEN1,377,Other Waste Biomass,0.0,0.5,0,0,13.9,-9.5,34.121667,-117.938333,0.50000098,0.23
670,58056,JEN2,377,Other Waste Biomass,0.0,0.5,0,0,13.9,-9.5,34.121667,-117.938333,0.50000098,0.23
671,58056,T100,377,Natural Gas Fired Combustion Turbine,5.20003825,5.2,0,0,24.5645161,-14.3219355,34.121667,-117.938333,5.20000098,0.44
672,58056,T200,377,Natural Gas Fired Combustion Turbine,5.20003825,5.2,0,0,24.5645161,-14.3219355,34.121667,-117.938333,5.20000098,0.44
673,58058,1,413,Natural Gas Fired Combustion Turbine,6.70004938,6.7,0,0,24.5645161,-14.3219355,33.9,-118.151389,6.700000984,0.44
674,58083,GTG1,715,Natural Gas Fired Combined Cycle,10.3114345,19.0,0,0,61.2301676,-35.8709497,33.861667,-117.893056,19.00000098,0.44
675,58083,STG1,715,Natural Gas Fired Combined Cycle,2.00001394,2.0,0,0,15.8,-7.0,33.861667,-117.893056,2.000000978,0.44
676,58122,GEN1,1418,Natural Gas Fired Combustion Turbine,48.5003543,48.5,0,0,24.5645161,-14.3219355,35.790864,-119.294469,48.50000098,0.44
677,58128,KRSO1,1944,Landfill Gas,0.0,0.2,0,0,23.1666667,-13.7,33.919167,-118.128611,0.200000984,0.11
678,58128,KRSO2,1944,Landfill Gas,0.0,0.2,0,0,23.1666667,-13.7,33.919167,-118.128611,0.200000984,0.11
679,58128,KRSO3,1944,Landfill Gas,0.0,0.2,0,0,23.1666667,-13.7,33.919167,-118.128611,0.200000984,0.11
680,58128,KRSO4,1944,Landfill Gas,0.0,0.2,0,0,23.1666667,-13.7,33.919167,-118.128611,0.200000984,0.11
681,58128,KRSO5,1944,Landfill Gas,0.0,0.2,0,0,23.1666667,-13.7,33.919167,-118.128611,0.200000984,0.11
682,58132,KSRO1,1006,Other Waste Biomass,0.0,0.2,0,0,13.9,-9.5,34.0325,-117.608889,0.200000987,0.23
683,58132,KSRO2,1006,Other Waste Biomass,0.0,0.2,0,0,13.9,-9.5,34.0325,-117.608889,0.200000987,0.23
684,58132,KSRO3,1006,Other Waste Biomass,0.0,0.2,0,0,13.9,-9.5,34.0325,-117.608889,0.200000987,0.23
685,58132,KSRO4,1006,Other Waste Biomass,0.0,0.2,0,0,13.9,-9.5,34.0325,-117.608889,0.200000987,0.23
686,58132,KSRO5,1006,Other Waste Biomass,0.0,0.2,0,0,13.9,-9.5,34.0325,-117.608889,0.200000987,0.23
687,58169,1,2030,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,33.880638,-117.88656,4.600000979,0.44
688,58190,CG,8843,Natural Gas Fired Combustion Turbine,1.40001013,1.4,0,0,24.5645161,-14.3219355,35.184444,-120.618333,1.400000879,0.44
689,58198,GTG1,2324,Natural Gas Fired Combined Cycle,4.8000351,4.8,0,0,61.2301676,-35.8709497,37.762524,-122.456747,4.800000878,0.44
690,58198,GTG2,2324,Natural Gas Fired Combined Cycle,4.8000351,4.8,0,0,61.2301676,-35.8709497,37.762524,-122.456747,4.800000878,0.44
691,58198,STG1,2324,Natural Gas Fired Combined Cycle,3.8000277,3.8,0,0,61.2301676,-35.8709497,37.762524,-122.456747,3.800000878,0.44
692,58216,1,1793,All Other,4.00002902,4.0,0,0,0.0,0.0,37.806944,-121.2775,4.000000978,0.104261
693,58223,1,2036,Natural Gas Internal Combustion Engine,1.50001103,1.5,0,0,61.5666667,-27.3666667,33.622778,-117.936389,1.500000977,0.44
694,58223,2,2036,Natural Gas Internal Combustion Engine,1.50001103,1.5,0,0,61.5666667,-27.3666667,33.622778,-117.936389,1.500000977,0.44
695,58223,3,2036,Natural Gas Internal Combustion Engine,1.50001103,1.5,0,0,61.5666667,-27.3666667,33.622778,-117.936389,1.500000977,0.44
696,58251,TG3,2117,All Other,4.00002902,4.0,0,0,0.0,0.0,38.057222,-122.218889,2.598313236,0.104261
697,58251,TG4,2117,All Other,4.00002902,4.0,0,0,0.0,0.0,38.057222,-122.218889,2.598313236,0.104261
698,58253,GEN2,2091,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.075,-118.36,0.40000098,0.44
699,58253,GEN3,2091,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.075,-118.36,0.40000098,0.44
700,58253,GEN4,2091,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.075,-118.36,0.40000098,0.44
701,58258,GEN1,458,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,33.943889,-118.404167,4.600000958,0.44
702,58258,GEN2,458,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,33.943889,-118.404167,4.600000958,0.44
703,58296,ROL6,304,Other Natural Gas,0.0,1.0,0,0,0.0,0.0,35.739722,-119.238056,0.925135766,0.44
704,58297,ROL4,304,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,35.734167,-119.236667,1.022105012,0.44
705,58299,XLX,1907,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.252778,-121.934167,1.10000096,0.44
706,58300,HON,2215,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,33.838056,-118.315,1.100000967,0.44
707,58301,JPR,1809,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.406944,-122.026944,1.100000975,0.44
708,58302,LFT,1512,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,33.137222,-117.286944,1.100000976,0.44
709,58303,TLR,633,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,36.6575,-121.623333,1.100000965,0.44
710,58320,362,1904,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,38.314722,-121.833611,1.600000896,0.11
711,58379,W3998,8843,Landfill Gas,0.0,1.5,0,0,23.1666667,-13.7,35.186667,-120.599444,1.500000879,0.11
712,58397,ENG1,638,Landfill Gas,0.0,1.4,0,0,23.1666667,-13.7,36.534167,-121.408611,1.400000967,0.11
713,58432,COG1,1458,Natural Gas Internal Combustion Engine,4.40003246,4.4,0,0,61.5666667,-27.3666667,34.179722,-119.083056,4.400000981,0.44
714,58432,COG2,1458,Natural Gas Internal Combustion Engine,4.40003246,4.4,0,0,61.5666667,-27.3666667,34.179722,-119.083056,4.400000981,0.44
715,58432,COG3,1458,Natural Gas Internal Combustion Engine,4.40003246,4.4,0,0,61.5666667,-27.3666667,34.179722,-119.083056,4.400000981,0.44
716,58436,ENG1,7850,Landfill Gas,0.0,2.2,0,0,23.1666667,-13.7,38.029722,-120.929722,2.200000961,0.11
717,58436,ENG2,7850,Landfill Gas,0.0,2.2,0,0,23.1666667,-13.7,38.029722,-120.929722,2.200000961,0.11
718,58437,ENG1,8830,Landfill Gas,0.0,2.2,0,0,23.1666667,-13.7,37.883406,-121.185104,2.200000979,0.11
719,58437,ENG2,8830,Landfill Gas,0.0,2.2,0,0,23.1666667,-13.7,37.883406,-121.185104,2.200000979,0.11
720,58440,9560,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
721,58440,9580,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
722,58440,9581,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
723,58440,9583,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
724,58440,9585,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
725,58440,9587,535,Other Natural Gas,0.0,0.4,0,0,0.0,0.0,34.145,-118.390833,0.40000097,0.44
726,58472,1,28,Wood/Wood Waste Biomass,0.0,22.5,0,0,18.50625,-10.325,38.277778,-120.913611,22.50000097,0.23
727,58585,BESS,43,Batteries,0.500002894,0.5,0,0,0.0,0.0,39.724167,-121.815278,0.500000944,0.0
728,58585,COGN,43,Natural Gas Fired Combustion Turbine,2.00001458,2.0,0,0,24.5645161,-14.3219355,39.724167,-121.815278,2.000000944,0.44
729,58607,1,1128,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.793333,-122.394167,0.500000878,0.44
730,58607,2,1128,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.793333,-122.394167,0.500000878,0.44
731,58607,3,1128,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.793333,-122.394167,0.500000878,0.44
732,58619,1,2323,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.795556,-122.402778,0.500000878,0.44
733,58619,2,2323,Natural Gas Internal Combustion Engine,0.500003621,0.5,0,0,61.5666667,-27.3666667,37.795556,-122.402778,0.500000878,0.44
734,58625,SRFC2,16,Other Natural Gas,0.0,1.4,0,0,0.0,0.0,37.719167,-121.886944,1.400000999,0.44
735,58625,SRJBA,16,Batteries,2.00001401,2.0,0,0,0.0,0.0,37.719167,-121.886944,2.000000999,0.0
736,58699,GEN 1,258,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,35.169722,-119.105556,1.000001,0.23
737,58699,GEN 2,258,Other Waste Biomass,0.0,1.0,0,0,13.9,-9.5,35.169722,-119.105556,1.000001,0.23
738,58960,S200,1348,Other Waste Biomass,0.0,1.1,0,0,13.9,-9.5,38.368889,-122.765833,1.100000847,0.23
739,58960,S201,1348,Other Waste Biomass,0.0,1.1,0,0,13.9,-9.5,38.368889,-122.765833,1.100000847,0.23
740,58960,S202,1348,Other Waste Biomass,0.0,1.1,0,0,13.9,-9.5,38.368889,-122.765833,1.100000847,0.23
741,58960,S203,1348,Other Waste Biomass,0.0,1.1,0,0,13.9,-9.5,38.368889,-122.765833,1.100000847,0.23
742,58978,CVAP,8000,Other Waste Biomass,0.0,1.5,0,0,13.9,-9.5,37.719722,-120.898611,1.500001,0.23
743,59002,CEC 6,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916,131.8000013,0.44
744,59002,CEC 7,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916,131.8000013,0.44
745,59002,CEC 8,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916,131.8000013,0.44
746,59002,CEC 9,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916,131.8000013,0.44
747,59002,CEC10,1056,Natural Gas Fired Combustion Turbine,69.8771617,131.8,0,0,24.5645161,-14.3219355,33.140507,-117.333916,131.8000013,0.44
748,59256,BAT1,8704,Batteries,2.00001401,2.0,0,0,0.0,0.0,38.393333,-121.927778,2.000000867,0.0
749,59257,YB1,1261,Batteries,4.0000285,4.0,0,0,0.0,0.0,37.305833,-121.755,4.000000968,0.0
750,59261,VZ300,8572,Other Natural Gas,0.0,1.0,0,0,0.0,0.0,33.850556,-118.304167,1.000000973,0.44
751,59279,LFT01,17,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.643889,-121.884167,1.100000999,0.44
752,59280,KLG00,1250,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.356389,-121.871944,1.10000097,0.44
753,59299,RED1,582,Landfill Gas,0.0,2.0,0,0,23.1666667,-13.7,38.160833,-122.565,2.00000085,0.11
754,59299,RED2,582,Landfill Gas,0.0,2.0,0,0,23.1666667,-13.7,38.160833,-122.565,2.00000085,0.11
755,59456,P-TG4,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.894722,-117.198056,4.600000997,0.44
756,59456,P-TG5,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.894722,-117.198056,4.600000997,0.44
757,59457,Q-TG1,2039,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.904167,-117.201111,4.600000997,0.44
758,59458,W-TG1,1087,Natural Gas Fired Combustion Turbine,4.60003381,4.6,0,0,24.5645161,-14.3219355,32.903333,-117.195556,4.600000989,0.44
759,59461,GEN01,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
760,59461,GEN02,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
761,59461,GEN03,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
762,59461,GEN04,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
763,59461,GEN05,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
764,59461,GEN06,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
765,59461,GEN07,692,Landfill Gas,0.0,3.4,0,0,23.1666667,-13.7,33.718889,-117.702222,3.400000977,0.11
766,59557,AC2FC,1264,Landfill Gas,0.0,4.0,0,0,23.1666667,-13.7,37.33,-122.01,4.000000963,0.11
767,59661,TSP1,302,Batteries,8.00005751,8.0,0,0,0.0,0.0,35.123333,-118.38,8.000000984,0.0
768,59802,MXM00,2376,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.405689,-121.949416,1.10000097,0.44
769,59803,PXR00,1608,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.83286,-122.284003,1.100000683,0.44
770,59804,SBK00,2283,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,34.093684,-117.551044,1.100000984,0.44
771,59805,YAH00,1810,Other Natural Gas,0.0,1.1,0,0,0.0,0.0,37.415419,-122.025747,1.100000975,0.44
772,59877,MB20,1861,Other Waste Biomass,0.0,1.4,0,0,13.9,-9.5,33.9617,-117.455897,1.400000988,0.23
773,59952,1,1333,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452,1.600000871,0.11
774,59952,2,1333,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452,1.600000871,0.11
775,59952,3,1333,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452,1.600000871,0.11
776,59952,4,1333,Landfill Gas,0.0,1.6,0,0,23.1666667,-13.7,38.216973,-121.979452,1.600000871,0.11
