Plant state abbreviation,DOE/EIA ORIS plant or facility code,Utility ID,Plant latitude,Plant longitude,Plant primary fuel,Plant primary coal/oil/gas/ other fossil fuel category,Plant annual net generation,Plant annual CO2 emissions,plant_emission_rate
CA,57310,57320,33.794283,-118.241405,SUN,SOLAR,1781.0,0.0,0.0
CA,58918,61315,36.67,-119.415833,SUN,SOLAR,1535.0,0.0,0.0
CA,58920,61315,37.352222,-120.506944,SUN,SOLAR,2656.0,0.0,0.0
CA,58919,61315,39.291667,-121.669722,SUN,SOLAR,2410.0,0.0,0.0
CA,57871,11208,34.026944,-118.224167,SUN,SOLAR,1252.0,0.0,0.0
CA,52162,62092,35.1011,-118.3372,WND,WIND,12194.0,0.0,0.0
CA,52163,62092,35.1011,-118.3372,WND,WIND,16181.0,0.0,0.0
CA,293,14328,37.15105,-119.504724,WAT,HYDRO,52855.0,0.0,0.0
CA,61501,61105,35.472113,-119.432866,OBG,BIOMASS,7924.0,0.0,0.0
CA,61502,61106,35.21426,-119.202974,OBG,BIOMASS,6513.0,0.0,0.0
CA,61503,61107,35.17306,-119.116384,OBG,BIOMASS,7972.0,0.0,0.0
CA,58699,58628,35.169722,-119.105556,OBG,BIOMASS,12192.0,0.001,8.202099737532809e-08
CA,59440,59212,34.557222,-117.3775,SUN,SOLAR,18283.0,0.0,0.0
CA,57305,11208,34.550833,-117.435277,SUN,SOLAR,12751.0,0.0,0.0
CA,59441,59211,34.557222,-117.3775,SUN,SOLAR,60023.0,0.0,0.0
CA,60027,58661,37.120586,-120.32488,SUN,SOLAR,42336.0,0.0,0.0
CA,57811,57128,37.330556,-121.893056,NG,GAS,8338.0,0.0,0.0
CA,57651,17650,35.102778,-118.954444,SUN,SOLAR,47763.0,0.0,0.0
CA,55184,24536,35.953293,-120.859952,NG,GAS,47904.0,15317.146,0.31974670173680697
CA,57697,60281,38.613508,-121.162879,SUN,SOLAR,5923.0,0.0,0.0
CA,57698,60281,38.6086,-121.1703,SUN,SOLAR,3994.0,0.0,0.0
CA,61718,61348,34.189857,-118.451355,SUN,SOLAR,1904.0,0.0,0.0
CA,315,22148,33.7688,-118.1009,NG,GAS,581118.0,487350.102,0.8386422413348064
CA,335,23693,33.6439,-117.9792,NG,GAS,221671.0,165662.797,0.7473363543269078
CA,356,22484,33.8504,-118.395,NG,GAS,195943.0,188863.898,0.9638716259320312
CA,50748,2871,37.4058,-121.9272,NG,GAS,6467.0,3360.796,0.5196839338178444
CA,63699,62150,37.32489,-121.99894,NG,GAS,18227.0,0.0,0.0
CA,55951,5532,34.0414,-117.3603,NG,GAS,4041.0,2699.675,0.6680710220242515
CA,52158,7160,38.8339,-122.881,GEO,GEOTHERMAL,106159.0,12301.702,0.11587997249408905
CA,7450,40613,37.7886,-122.2889,NG,GAS,7208.0,7108.784,0.986235294117647
CA,905,3255,34.8158,-118.6867,WAT,HYDRO,63010.0,0.0,0.0
CA,59469,58468,34.682222,-117.3475,SUN,SOLAR,41820.0,0.0,0.0
CA,57564,56905,36.6842,-119.5522,NG,GAS,74663.0,30786.98,0.4123458741277473
CA,60242,59050,35.126111,-119.243361,SUN,SOLAR,20820.0,0.0,0.0
CA,59412,59050,35.126111,-119.243333,SUN,SOLAR,47961.0,0.0,0.0
CA,7315,19281,37.5744,-120.985,NG,GAS,282001.001,177102.713,0.6280215757106479
CA,58003,56769,35.898333,-119.435278,SUN,SOLAR,108586.0,0.0,0.0
CA,58002,56769,35.9025,-119.442778,SUN,SOLAR,45442.0,0.0,0.0
CA,57295,59397,34.7892,-118.5047,SUN,SOLAR,154939.0,0.0,0.0
CA,214,14328,39.215979,-120.80355,WAT,HYDRO,3401.0,0.0,0.0
CA,57282,60015,35.033725,-118.353422,WND,WIND,366019.0,0.0,0.0
CA,57291,60015,35.023889,-118.295278,WND,WIND,366720.0,0.0,0.0
CA,57292,60015,35.023889,-118.295278,WND,WIND,261255.0,0.0,0.0
CA,57293,60015,35.008611,-118.242222,WND,WIND,150299.0,0.0,0.0
CA,57294,60015,35.008611,-118.242222,WND,WIND,311896.0,0.0,0.0
CA,57835,63235,35.026683,-118.234811,WND,WIND,237117.0,0.0,0.0
CA,58394,60015,35.06,-118.2,WND,WIND,366641.0,0.0,0.0
CA,58395,60015,35.065,-118.39,WND,WIND,246686.0,0.0,0.0
CA,50299,60134,37.732533,-121.116006,NG,GAS,5377.0,3260.27,0.6063362469778687
CA,50571,54842,37.749308,-121.649866,LFG,BIOMASS,39752.0,0.001,2.5155966995371302e-08
CA,50485,2770,33.915023,-116.555064,WND,WIND,4982.0,0.0,0.0
CA,63303,63091,33.878585,-117.99608,SUN,SOLAR,1786.0,0.0,0.0
CA,61377,61012,37.468888,-121.166326,SUN,SOLAR,5250.0,0.0,0.0
CA,59800,57128,34.088408,-117.245839,NG,GAS,6823.0,0.0,0.0
CA,57771,57079,39.674,-121.73,LFG,BIOMASS,2800.0,0.0,0.0
CA,56898,56104,34.431664,-118.642855,LFG,BIOMASS,43216.0,0.0,0.0
CA,58437,58433,37.883406,-121.185104,LFG,BIOMASS,33134.0,0.0,0.0
CA,58397,58382,36.534167,-121.408611,LFG,BIOMASS,10422.0,0.0,0.0
CA,56897,56103,38.003928,-121.934491,LFG,BIOMASS,29881.0,0.0,0.0
CA,56895,56101,37.5,-122.4,LFG,BIOMASS,86950.998,0.002,2.300146112181484e-08
CA,58436,58432,38.029722,-120.929722,LFG,BIOMASS,30654.0,0.0,0.0
CA,56428,54814,36.9178,-121.8156,LFG,BIOMASS,18702.0,0.002,1.0694043417816277e-07
CA,58435,58431,37.754444,-121.728889,LFG,BIOMASS,33161.0,0.0,0.0
CA,62687,62162,38.160858,-122.214014,SUN,SOLAR,1521.0,0.0,0.0
CA,56706,55953,37.106668,-120.248504,WDS,BIOMASS,71711.0,67.26,0.0009379314191686074
CA,7693,590,33.853542,-117.856286,NG,GAS,22235.0,12564.481,0.5650767258826175
CA,59416,59187,33.8025,-117.919722,SUN,SOLAR,3189.0,0.0,0.0
CA,215,19586,38.071944,-120.539444,WAT,HYDRO,6387.0,0.0,0.0
CA,59331,59129,38.233611,-122.0925,WND,WIND,3670.0,0.0,0.0
CA,60279,58661,34.694839,-118.28769,SUN,SOLAR,55178.0,0.0,0.0
CA,60186,58661,34.655556,-118.280722,SUN,SOLAR,128080.0,0.0,0.0
CA,60187,58661,34.686944,-118.311722,SUN,SOLAR,11112.0,0.0,0.0
CA,61265,58661,34.736859,-118.304071,SUN,SOLAR,9307.0,0.0,0.0
CA,61264,58661,34.744977,-118.309153,SUN,SOLAR,232562.0,0.0,0.0
CA,59610,59353,33.74,-117.010556,SUN,SOLAR,42588.0,0.0,0.0
CA,62577,57128,37.331666,-122.006686,NG,GAS,19597.0,0.0,0.0
CA,59557,57369,37.33,-122.01,LFG,BIOMASS,19627.0,0.0,0.0
CA,59473,57369,37.33,-122.01,SUN,SOLAR,15279.0,0.0,0.0
CA,10684,49968,35.765,-117.3833,RC,COAL,249807.0,143467.773,0.5743144627652548
CA,58445,58440,34.655,-118.051111,SUN,SOLAR,2450.0,0.0,0.0
CA,58446,58440,34.650556,-118.051944,SUN,SOLAR,4109.0,0.0,0.0
CA,58447,58440,34.647778,-118.061111,SUN,SOLAR,2325.0,0.0,0.0
CA,59737,58661,36.552186,-120.352481,SUN,SOLAR,19658.0,0.0,0.0
CA,58889,58759,38.761389,-122.975278,SUN,SOLAR,1275.0,0.0,0.0
CA,61154,57128,33.836439,-117.916893,NG,GAS,9424.0,0.0,0.0
CA,61153,57128,37.417638,-121.94453,NG,GAS,9878.0,0.0,0.0
CA,62573,57128,33.684675,-117.836821,NG,GAS,7044.0,0.0,0.0
CA,63605,57128,38.236257,-122.077759,NG,GAS,6222.0,0.0,0.0
CA,62574,57128,34.196324,-118.448225,NG,GAS,7215.0,0.0,0.0
CA,63606,57128,34.152191,-118.456078,NG,GAS,6577.0,0.0,0.0
CA,58366,58355,35.895,-119.510833,SUN,SOLAR,37593.0,0.0,0.0
CA,59414,56769,35.815,-119.459722,SUN,SOLAR,53229.0,0.0,0.0
CA,57378,56722,34.780278,-118.42444,SUN,SOLAR,575634.0,0.0,0.0
CA,57359,56700,35.989722,-120.11,SUN,SOLAR,10326.0,0.0,0.0
CA,60085,60947,34.748894,-117.973571,SUN,SOLAR,8117.0,0.0,0.0
CA,58039,60898,37.734167,-120.995556,SUN,SOLAR,61156.0,0.0,0.0
CA,50200,1058,33.688721,-117.834793,NG,GAS,32476.0,10361.506,0.31905117625323315
CA,10650,60662,35.483736,-119.029856,NG,GAS,14125.0,10040.513,0.710832778761062
CA,59428,59205,40.526389,-123.725556,WAT,HYDRO,1010.0,0.0,0.0
CA,59948,59711,35.317551,-118.989894,SUN,SOLAR,3303.0,0.0,0.0
CA,61118,60730,35.330032,-118.993119,SUN,SOLAR,2139.0,0.0,0.0
CA,61117,60729,35.324982,-118.981522,SUN,SOLAR,10134.0,0.0,0.0
CA,217,14328,36.909137,-119.087712,WAT,HYDRO,163231.0,0.0,0.0
CA,218,14328,36.908907,-119.087556,WAT,HYDRO,581244.0,0.0,0.0
CA,56474,17609,33.8073,-117.9832,NG,GAS,18884.0,12759.657,0.6756861364117771
CA,60481,58661,34.667817,-118.298089,SUN,SOLAR,54353.0,0.0,0.0
CA,60474,58661,34.678305,-118.302649,SUN,SOLAR,53746.0,0.0,0.0
CA,60475,58661,34.681338,-118.314087,SUN,SOLAR,53543.0,0.0,0.0
CA,59309,60865,35.265833,-117.999167,SUN,SOLAR,122830.0,0.0,0.0
CA,59308,60865,35.248889,-118.034444,SUN,SOLAR,97626.0,0.0,0.0
CA,50156,3663,40.534454,-121.959109,WAT,HYDRO,6234.0,0.0,0.0
CA,58508,58135,38.136389,-121.148889,SUN,SOLAR,3868.0,0.0,0.0
CA,10649,60662,35.419181,-118.926643,NG,GAS,32865.0,24656.35,0.7502312490491404
CA,457,5969,33.166246,-117.016566,WAT,HYDRO,3472.0,0.0,0.0
CA,56346,54710,34.2506,-116.9025,NG,GAS,385.0,443.009,1.1506727272727273
CA,414,13935,38.202569,-120.076983,WAT,HYDRO,68189.0,0.0,0.0
CA,219,14328,40.007445,-121.249438,WAT,HYDRO,429689.0,0.0,0.0
CA,58890,58759,38.510833,-122.479722,SUN,SOLAR,1242.0,0.0,0.0
CA,50170,1569,35.093046,-119.443617,NG,GAS,292321.0,92776.399,0.317378494873786
CA,50622,1569,35.089829,-119.440881,NG,GAS,78487.0,30329.234,0.38642366251735955
CA,62176,1569,35.307555,-119.611551,NG,GAS,48229.0,34645.215,0.7183481929959152
CA,52096,1569,34.38407,-118.494882,NG,GAS,266165.0,88120.364,0.3310741983356189
CA,10880,12239,40.8014,-121.4481,WAT,HYDRO,7583.0,0.0,0.0
CA,317,17609,37.2042,-119.2396,WAT,HYDRO,345253.0,0.0,0.0
CA,318,17609,37.2,-119.3069,WAT,HYDRO,329937.0,0.0,0.0
CA,322,17609,37.200062,-119.30681,WAT,HYDRO,505669.0,0.0,0.0
CA,319,17609,37.148517,-119.386623,WAT,HYDRO,859280.999,0.0,0.0
CA,320,17609,37.139,-119.4898,WAT,HYDRO,513541.0,0.0,0.0
CA,321,17609,37.2096,-119.3289,WAT,HYDRO,283942.0,0.0,0.0
CA,10282,1678,40.646733,-123.498008,WAT,HYDRO,8042.0,0.0,0.0
CA,391,11208,37.142795,-118.324075,WAT,HYDRO,160.0,0.0,0.0
CA,54296,1752,33.906953,-118.013105,NG,GAS,12571.001,3815.658,0.3035285734206846
CA,323,17609,37.273581,-118.573339,WAT,HYDRO,36422.001,0.0,0.0
CA,324,17609,37.301962,-118.531957,WAT,HYDRO,35190.999,0.0,0.0
CA,325,17609,37.323035,-118.501714,WAT,HYDRO,49503.999,0.0,0.0
CA,326,17609,37.3344,-118.4797,WAT,HYDRO,17351.0,0.0,0.0
CA,327,17609,37.3499,-118.4628,WAT,HYDRO,10314.0,0.0,0.0
CA,7229,16655,39.814905,-122.332335,WAT,HYDRO,18065.0,0.0,0.0
CA,56090,61143,33.9328,-117.855,PRG,OTHF,28555.0,25859.834,0.9056149185781824
CA,59524,56769,35.612,-119.845,SUN,SOLAR,45622.0,0.0,0.0
CA,62077,60947,38.650627,-121.074115,SUN,SOLAR,1323.0,0.0,0.0
CA,55295,58453,33.6157,-114.6865,NG,GAS,1468625.0,673999.625,0.45893241978040683
CA,60093,59842,33.68,-114.742,SUN,SOLAR,290183.0,0.0,0.0
CA,60092,59843,33.68,-114.73,SUN,SOLAR,272282.0,0.0,0.0
CA,56862,56105,34.5644,-117.6933,SUN,SOLAR,3325.0,0.0,0.0
CA,59461,59228,33.718889,-117.702222,LFG,BIOMASS,161788.998,0.003,1.854267000281441e-08
CA,50546,13402,39.448352,-120.653417,WAT,HYDRO,14275.0,0.0,0.0
CA,50179,58896,41.2792,-122.3292,WAT,HYDRO,20928.0,0.0,0.0
CA,58007,57384,33.932022,-117.840233,LFG,BIOMASS,236516.07,0.0,0.0
CA,57580,56917,38.6183,-121.0564,NG,GAS,15836.0,9347.5,0.5902690073250821
CA,57962,56769,35.008333,-118.241389,WND,WIND,246957.0,0.0,0.0
CA,220,14328,39.91062,-121.327692,WAT,HYDRO,160302.0,0.0,0.0
CA,56446,50123,37.805,-121.6672,WND,WIND,87875.0,0.0,0.0
CA,60154,57104,33.912917,-118.041944,SUN,SOLAR,1576.0,0.0,0.0
CA,60151,57104,33.914356,-118.050189,SUN,SOLAR,2347.0,0.0,0.0
CA,60153,57104,33.912917,-118.050561,SUN,SOLAR,2203.0,0.0,0.0
CA,10706,17725,40.8579,-121.7225,WAT,HYDRO,8869.0,0.0,0.0
CA,10652,62970,40.879719,-121.720342,WDS,BIOMASS,219044.0,7161.383,0.032693810375997515
CA,221,14328,40.175656,-121.190663,WAT,HYDRO,129768.0,0.0,0.0
CA,57970,57345,39.648056,-121.644167,SUN,SOLAR,5212.0,0.0,0.0
CA,52147,3221,32.6947,-117.1436,NG,GAS,90099.999,29648.141,0.3290581723535868
CA,58251,58223,38.057222,-122.218889,PUR,OTHF,36684.0,0.0,0.0
CA,60428,58540,37.92,-122.344,SUN,SOLAR,4205.0,0.0,0.0
CA,60033,61423,35.615573,-120.404352,SUN,SOLAR,337000.0,0.0,0.0
CA,60034,61230,35.615573,-120.404352,SUN,SOLAR,320888.0,0.0,0.0
CA,56011,17058,33.9172,-116.735,WND,WIND,111678.0,0.0,0.0
CA,302,58847,33.140507,-117.333916,NG,GAS,372058.002,248998.418,0.6692462375799137
CA,57544,17609,34.185833,-117.324167,NG,GAS,9071.0,0.0,0.0
CA,57163,11217,34.1511,-118.7236,LFG,BIOMASS,36861.0,0.0,0.0
CA,63054,62885,35.141374,-117.965748,SUN,SOLAR,594.0,0.0,0.0
CA,63516,61944,35.157,-117.981,SUN,SOLAR,5350.0,0.0,0.0
CA,10262,2848,34.138467,-118.1256,NG,GAS,88134.0,27524.606,0.3123040597272335
CA,59283,58540,38.001111,-121.703889,SUN,SOLAR,1965.0,0.0,0.0
CA,57439,56762,35.323739,-119.91663,SUN,SOLAR,584795.001,0.0,0.0
CA,59088,17650,33.165833,-115.532222,SUN,SOLAR,42035.0,0.0,0.0
CA,50066,7160,38.7879,-122.7434,GEO,GEOTHERMAL,400526.0,46412.887,0.11587983551629608
CA,55510,59527,32.562448,-116.943869,NG,GAS,8892.0,5965.752,0.6709122807017545
CA,55513,59527,33.121943,-117.117441,NG,GAS,5493.0,3514.652,0.6398419807027126
CA,55508,20323,36.6535,-120.5783,NG,GAS,8934.0,4397.198,0.49218692634878
CA,55499,59527,38.398867,-121.923973,NG,GAS,7997.0,5108.666,0.6388228085532075
CA,10034,3028,37.0001,-121.5367,NG,GAS,89538.0,39468.594,0.4408027206325805
CA,55112,22650,39.053139,-121.695873,NG,GAS,653073.0,288332.745,0.4415015549563372
CA,56768,55961,36.7575,-120.3658,SUN,SOLAR,8964.0,0.0,0.0
CA,57460,56778,34.1358,-118.1267,OBG,BIOMASS,7722.0,0.0,0.0
CA,537,5571,38.2268,-121.0245,WAT,HYDRO,61767.0,0.0,0.0
CA,10586,2770,35.075,-118.3158,WND,WIND,153820.0,0.0,0.0
CA,430,16534,38.82881,-120.537089,WAT,HYDRO,464031.0,0.0,0.0
CA,531,16534,39.048802,-121.316966,WAT,HYDRO,29529.0,0.0,0.0
CA,58467,17650,32.753333,-115.726389,SUN,SOLAR,335826.0,0.0,0.0
CA,57522,14328,36.425085,-120.343543,SUN,SOLAR,40365.0,0.0,0.0
CA,57027,590,33.858056,-117.861667,NG,GAS,123153.0,79485.975,0.6454245937979587
CA,222,14328,40.085476,-121.148241,WAT,HYDRO,133016.999,0.0,0.0
CA,223,14328,40.085997,-121.149373,WAT,HYDRO,678610.0,0.0,0.0
CA,7527,16534,38.445681,-121.462387,NG,GAS,292516.0,116121.198,0.39697383390993995
CA,10169,3084,33.8759,-118.2491,NG,GAS,24729.0,10731.113,0.43394852197824413
CA,58590,58546,34.157222,-116.234444,SUN,SOLAR,51430.0,0.0,0.0
CA,392,11208,34.587237,-118.656638,WAT,HYDRO,193141.002,0.0,0.0
CA,63385,63142,34.433332,-118.510837,SUN,SOLAR,6370.0,0.0,0.0
CA,57870,57213,35.801111,-119.110556,SUN,SOLAR,1117.0,0.0,0.0
CA,60277,60059,35.211044,-119.387258,SUN,SOLAR,2132.0,0.0,0.0
CA,59334,58468,34.812222,-118.352778,SUN,SOLAR,52435.0,0.0,0.0
CA,57708,57170,34.938261,-118.334492,SUN,SOLAR,247126.0,0.0,0.0
CA,58440,59413,34.145,-118.390833,NG,GAS,8754.0,0.0,0.0
CA,58253,63330,34.075,-118.36,NG,GAS,9455.001,0.0,0.0
CA,57573,56914,37.9978,-122.0697,NG,GAS,21544.0,7466.594,0.34657417378388417
CA,61620,61225,36.06502,-119.55756,SUN,SOLAR,9688.0,0.0,0.0
CA,59748,59512,36.137219,-120.224445,SUN,SOLAR,3025.0,0.0,0.0
CA,61619,61224,38.32272,-121.97062,SUN,SOLAR,2261.0,0.0,0.0
CA,61621,61226,35.60053,-119.40366,SUN,SOLAR,3455.0,0.0,0.0
CA,10631,49899,33.1779,-115.565,GEO,GEOTHERMAL,325434.0,25480.578,0.07829722155644463
CA,55984,49899,33.1669,-115.5114,GEO,GEOTHERMAL,70825.0,5545.401,0.07829722555594776
CA,60077,56769,35.996324,-120.15146,SUN,SOLAR,29848.0,0.0,0.0
CA,60078,56769,35.856278,-119.068414,SUN,SOLAR,46736.0,0.0,0.0
CA,60079,56769,35.844167,-119.068069,SUN,SOLAR,46371.0,0.0,0.0
CA,60080,56769,35.845378,-119.056992,SUN,SOLAR,35219.0,0.0,0.0
CA,60081,56769,35.850403,-119.026992,SUN,SOLAR,46505.0,0.0,0.0
CA,56475,17609,33.9296,-118.1046,NG,GAS,10361.0,7568.76,0.7305047775311264
CA,58430,58427,32.686944,-115.647778,SUN,SOLAR,483717.002,0.0,0.0
CA,60281,63250,34.705549,-118.301417,SUN,SOLAR,8368.0,0.0,0.0
CA,59963,58661,34.720499,-118.30046,SUN,SOLAR,38332.0,0.0,0.0
CA,63439,61939,36.18347,-119.374348,NG,GAS,17721.0,0.0,0.0
CA,58258,10810,33.943889,-118.404167,NG,GAS,32398.0,9693.318,0.2991949503055744
CA,55934,4382,34.0606,-117.3533,NG,GAS,495.0,438.04,0.884929292929293
CA,62378,61980,34.277355,-118.429836,SUN,SOLAR,2686.0,0.0,0.0
CA,62150,61686,34.148139,-117.570404,SUN,SOLAR,6893.0,0.0,0.0
CA,50003,60662,35.0968,-119.4299,NG,GAS,9995.0,4223.737,0.42258499249624815
CA,412,13402,39.177903,-120.890856,WAT,HYDRO,148125.0,0.0,0.0
CA,10175,3476,32.7992,-117.1517,NG,GAS,26570.999,11234.826,0.4228228678944288
CA,225,14328,38.771764,-120.813239,WAT,HYDRO,35121.0,0.0,0.0
CA,56185,55784,37.1073,-120.2485,NG,GAS,12526.0,7596.912,0.6064914577678429
CA,58506,58486,33.568333,-114.918056,SUN,SOLAR,8925.0,0.0,0.0
CA,57011,56302,33.565329,-114.903629,SUN,SOLAR,1807.0,0.0,0.0
CA,55540,20323,32.591667,-117.058611,NG,GAS,3885.0,4050.221,1.042527927927928
CA,63204,62988,36.140764,-119.566896,SUN,SOLAR,658.0,0.0,0.0
CA,59183,58468,36.138056,-119.564722,SUN,SOLAR,46843.0,0.0,0.0
CA,59738,58661,36.723806,-120.432139,SUN,SOLAR,11238.0,0.0,0.0
CA,62052,58871,33.191661,-115.433783,SUN,SOLAR,27408.0,0.0,0.0
CA,58525,58500,37.633526,-122.139717,OBG,BIOMASS,9881.0,158.812,0.0160724623013865
CA,57682,57006,36.9408,-120.1572,SUN,SOLAR,1056.0,0.0,0.0
CA,57714,57033,37.4383,-122.1094,NG,GAS,8.0,6.544,0.818
CA,59329,59129,36.421111,-121.340278,WND,WIND,4314.0,0.0,0.0
CA,59395,59173,36.185,-119.375,SUN,SOLAR,17054.73,0.0,0.0
CA,10623,11216,34.0564,-118.2436,NG,GAS,83920.0,26723.234,0.3184370114394662
CA,56356,16088,33.8912,-117.6085,NG,GAS,8252.76,3495.159,0.42351395169615985
CA,60813,60496,38.769581,-123.020724,SUN,SOLAR,1321.0,0.0,0.0
CA,58949,58812,38.773056,-123.017778,SUN,SOLAR,2053.0,0.0,0.0
CA,6060,9216,33.6758,-116.1714,NG,GAS,5023.0,4763.52,0.9483416285088593
CA,52086,54713,36.1556,-120.3972,NG,GAS,69003.0,20814.628,0.30164816022491775
CA,50750,23005,36.170317,-120.364084,NG,GAS,49604.0,15538.871,0.31325842673977905
CA,57807,56778,38.190705,-122.275067,NG,GAS,397.0,0.0,0.0
CA,58379,58366,35.186667,-120.599444,LFG,BIOMASS,11923.0,0.0,0.0
CA,227,14328,40.404645,-122.121904,WAT,HYDRO,41183.0,0.0,0.0
CA,454,21140,39.330833,-121.191666,WAT,HYDRO,1638632.0,0.0,0.0
CA,60825,60495,33.540124,-115.974771,SUN,SOLAR,187688.0,0.0,0.0
CA,54555,40613,38.144636,-120.380497,WAT,HYDRO,907657.0,0.0,0.0
CA,10661,3953,40.303422,-121.244431,WDS,BIOMASS,12735.0,0.0,0.0
CA,59798,11208,33.792694,-118.252407,SUN,SOLAR,2031.0,0.0,0.0
CA,59597,59345,34.093333,-117.319444,SUN,SOLAR,4561.0,0.0,0.0
CA,59598,59346,34.042222,-117.361667,SUN,SOLAR,1903.0,0.0,0.0
CA,59979,59736,38.019671,-121.86506,SUN,SOLAR,38363.0,0.0,0.0
CA,56532,14328,39.3661,-122.27,NG,GAS,3028361.0,1274560.125,0.4208745671338391
CA,846,13402,39.0096,-121.0591,WAT,HYDRO,7917.999,0.0,0.0
CA,58545,58518,32.982778,-115.481944,SUN,SOLAR,13877.0,0.0,0.0
CA,393,11208,37.437921,-118.556988,WAT,HYDRO,80270.0,0.0,0.0
CA,294,14354,41.978914,-122.335317,WAT,HYDRO,85841.0,0.0,0.0
CA,295,14354,41.975716,-122.358127,WAT,HYDRO,108585.0,0.0,0.0
CA,54299,63235,35.075,-118.3417,WND,WIND,9717.0,0.0,0.0
CA,54298,63235,35.0583,-118.3417,WND,WIND,25544.0,0.0,0.0
CA,54750,63235,35.0663,-118.339444,WND,WIND,11167.0,0.0,0.0
CA,60450,63249,36.102307,-119.566516,SUN,SOLAR,1919.0,0.0,0.0
CA,58374,56769,36.138333,-119.573333,SUN,SOLAR,44698.0,0.0,0.0
CA,59413,56769,36.141944,-119.581667,SUN,SOLAR,48951.0,0.0,0.0
CA,59900,56769,36.15042,-119.58542,SUN,SOLAR,49755.0,0.0,0.0
CA,480,12397,33.85895,-117.6106,WAT,HYDRO,3623.0,0.0,0.0
CA,59638,59393,35.726667,-119.905833,SUN,SOLAR,50686.0,0.0,0.0
CA,59536,59275,34.548056,-117.464444,SUN,SOLAR,2480.0,0.0,0.0
CA,59537,59275,34.548056,-117.464444,SUN,SOLAR,2950.0,0.0,0.0
CA,10875,4397,36.0019,-117.7886,GEO,GEOTHERMAL,279041.001,21848.142,0.07829724636058054
CA,10873,4397,36.0372,-117.7981,GEO,GEOTHERMAL,488618.999,38257.502,0.07829720513999089
CA,10874,4397,36.0192,-117.7917,GEO,GEOTHERMAL,408891.999,32015.101,0.07829720581057395
CA,63638,58622,37.72201,-121.53097,NG,GAS,17862.0,0.0,0.0
CA,55970,16534,38.338475,-121.123978,OG,OFSL,2751173.0,1158205.306,0.42098599615509463
CA,394,11208,36.443421,-118.04389,WAT,HYDRO,1028.0,0.0,0.0
CA,59087,58468,36.134444,-119.554444,SUN,SOLAR,25943.0,0.0,0.0
CA,59086,58468,35.593611,-119.58,SUN,SOLAR,32276.0,0.0,0.0
CA,59703,58468,38.129759,-122.568158,SUN,SOLAR,1320.0,0.0,0.0
CA,62242,61766,32.63266,-117.07775,SUN,SOLAR,2344.0,0.0,0.0
CA,50632,4498,37.3853,-121.141,MSW,BIOMASS,147230.0,161453.604,1.096608055423487
CA,10707,17725,40.8713,-121.9487,WAT,HYDRO,18022.0,0.0,0.0
CA,229,14328,40.570817,-122.02093,WAT,HYDRO,4479.0,0.0,0.0
CA,58170,58140,34.043056,-117.098889,SUN,SOLAR,1514.0,0.0,0.0
CA,55625,49971,38.242158,-121.854722,NG,GAS,11763.0,8133.215,0.6914235314120548
CA,231,14328,39.825907,-121.409687,WAT,HYDRO,371172.0,0.0,0.0
CA,55084,4464,38.0569,-122.2161,NG,GAS,1529666.0,539591.743,0.3527513476798203
CA,58527,58501,32.967222,-115.5325,SUN,SOLAR,1731.0,0.0,0.0
CA,59130,59622,37.921944,-121.755556,SUN,SOLAR,2002.0,0.0,0.0
CA,59129,59622,37.969722,-121.719444,SUN,SOLAR,1483.0,0.0,0.0
CA,63701,62150,37.40553,-121.91676,NG,GAS,9512.0,0.0,0.0
CA,57042,14328,37.658889,-122.059444,NG,GAS,4678.0,0.0,0.0
CA,56813,56028,36.809841,-119.741665,SUN,SOLAR,1485.0,0.0,0.0
CA,62028,61601,33.78104,-118.11357,SUN,SOLAR,7289.0,0.0,0.0
CA,58422,58416,34.243333,-118.530556,SUN,SOLAR,910.0,0.0,0.0
CA,50851,56835,34.161951,-119.047916,NG,GAS,2412.0,976.373,0.40479809286898844
CA,60979,60630,33.87912,-117.8887,SUN,SOLAR,3048.0,0.0,0.0
CA,60978,60630,33.87912,-117.8887,SUN,SOLAR,1650.0,0.0,0.0
CA,58169,58104,33.880638,-117.88656,NG,GAS,33948.001,9746.405,0.2870980532844924
CA,54300,63235,35.0583,-118.3083,WND,WIND,11048.0,0.0,0.0
CA,60043,61112,34.901,-119.596,SUN,SOLAR,103234.0,0.0,0.0
CA,55512,16609,32.796491,-116.972071,NG,GAS,7037.0,4732.811,0.6725608924257496
CA,52081,54713,35.3639,-119.6592,NG,GAS,44826.0,13543.974,0.30214549591754786
CA,52104,54713,35.3633,-119.6756,NG,GAS,72204.0,22432.498,0.31068220597196833
CA,52082,54713,35.346102,-119.643431,NG,GAS,43041.0,13044.568,0.30307306986361837
CA,63486,63226,36.616,-121.636,SUN,SOLAR,3500.0,0.0,0.0
CA,232,14328,39.869265,-121.631819,WAT,HYDRO,54574.0,0.0,0.0
CA,7507,61958,39.53,-121.095833,WAT,HYDRO,4892.0,0.0,0.0
CA,233,14328,39.29807,-120.8443,WAT,HYDRO,16199.0,0.0,0.0
CA,10632,49899,33.1646,-115.616,GEO,GEOTHERMAL,311408.0,24382.367,0.07829717605199608
CA,58122,20323,35.790864,-119.294469,NG,GAS,6710.0,4545.238,0.6773827123695977
CA,61116,60728,35.761217,-119.344408,SUN,SOLAR,2023.0,0.0,0.0
CA,55333,5030,38.0169,-121.8439,NG,GAS,3533557.0,1500755.156,0.4247151400133067
