Date,Hour,Load,Solar,Wind,Net Load,Renewables,Nuclear,Large Hydro,Imports,Generation,Thermal,Load Less (Generation+Imports)
10/8/2019 10:00,11,25073.9165,10353.35545,1669.306187,13051.25486,13994.96675,2267.544428,2764.691576,4359.902146,20725.62843,1698.425678,-11.614076
10/8/2019 11:00,12,25368.45651,10936.0297,1720.870633,12711.55618,14636.44728,2269.123448,2911.21284,3903.288536,21456.53205,1639.748483,8.635924
10/8/2019 12:00,13,25761.03452,11007.10901,1980.214419,12773.71109,14977.79516,2268.175149,2930.053398,3905.478035,21849.06231,1673.038604,6.494175
10/8/2019 13:00,14,26707.38174,10995.134,2423.133012,13289.11473,15426.32252,2265.687088,3226.193818,4031.263984,22678.33577,1760.132347,-2.218014
10/8/2019 14:00,15,27817.0382,10987.605,2707.175357,14122.25784,15773.49726,2263.624938,3213.346059,4381.103894,23437.86494,2187.396686,-1.930634
10/8/2019 15:00,16,28972.35794,10782.31853,3054.127045,15135.91237,15969.11658,2265.370413,3193.849182,4623.424695,24342.7477,2914.411523,6.185545
10/8/2019 16:00,17,30302.58134,10147.61154,3353.993296,16800.9765,15524.88645,2266.321972,3155.111335,5449.062802,24854.64558,3908.32582,-1.127042
10/8/2019 17:00,18,31298.01989,9106.445719,3776.157046,18415.41713,14954.88179,2266.691739,3579.438022,5692.597725,25598.46313,4797.451575,6.959035
10/8/2019 18:00,19,32070.82174,6176.550904,4128.323586,21765.94725,12420.89834,2267.157439,3909.872293,6809.893157,25257.01261,6659.084537,3.915973
10/8/2019 19:00,20,31991.20489,1499.839523,3676.083436,26815.28193,7310.336929,2269.667962,4736.190337,8949.080557,23042.93674,8726.741512,-0.812407
10/8/2019 20:00,21,31507.91657,105.7534903,3602.067207,27800.09587,5843.37672,2269.72228,4570.105575,9551.616578,21953.78968,9270.585105,2.510312
10/8/2019 21:00,22,30828.82783,0,3901.997889,26926.82994,6042.278001,2268.709299,4419.663055,9045.979252,21778.28137,9047.631015,4.567208
10/8/2019 22:00,23,28987.31635,0,3582.387333,25404.92902,5707.008342,2268.25724,4137.979704,8571.41339,20416.88937,8303.644085,-0.98641
10/8/2019 23:00,24,26863.10683,0,3514.894298,23348.21253,5588.655432,2268.278284,3880.12955,7706.847062,19158.59048,7421.527214,-2.330712
11/8/2019 0:00,1,25183.2324,0,3649.897764,21533.33464,5702.484285,2267.773638,3804.446842,7758.51274,17424.70852,5650.003755,0.01114
11/8/2019 1:00,2,23603.52614,0,3790.627773,19812.89837,5825.538427,2267.342048,3543.559037,7286.656561,16324.11131,4687.671798,-7.241731
11/8/2019 2:00,3,22661.88594,0,3758.609929,18903.27601,5788.90717,2267.613652,3390.948461,7709.128314,14955.28276,3507.813477,-2.525134
11/8/2019 3:00,4,21800.7219,0,3747.593963,18053.12794,5776.895399,2268.645531,3377.818996,7236.366178,14565.0771,3141.717175,-0.721378
11/8/2019 4:00,5,21384.2787,0,3374.104428,18010.17427,5405.218553,2268.417078,3302.101027,7222.901538,14161.56897,3185.832312,-0.191808
11/8/2019 5:00,6,21334.04546,0,2907.545716,18426.49974,4939.931152,2267.089608,3553.920151,7178.938828,14158.2054,3397.264489,-3.098768
11/8/2019 6:00,7,21553.26371,0,2808.299139,18744.96457,4882.353834,2268.932796,3520.733956,7513.372271,14049.86452,3377.843935,-9.973081
11/8/2019 7:00,8,21397.9203,2162.573279,2742.941261,16492.40576,6974.841367,2271.041609,3258.605948,6305.246669,15090.74853,2586.259606,1.925101
11/8/2019 8:00,9,22037.85935,7046.174601,2043.640212,12948.04454,11103.26588,2271.292132,3115.171324,3768.810534,18271.25934,1781.530002,-2.210524
11/8/2019 9:00,10,22612.71958,9709.450399,1539.125104,11364.14408,13253.04315,2271.766825,2802.607668,3193.69782,19421.77734,1094.359692,-2.75558
11/8/2019 10:00,11,22402.50309,10633.47543,1057.497417,10711.53024,13689.22183,2271.31832,2915.993715,2504.939289,19896.59812,1020.064258,0.965681
11/8/2019 11:00,12,23008.61855,10991.08931,847.2971689,11170.23207,13834.4416,2270.461879,2818.210031,2879.186271,20129.51981,1206.406298,-0.087531
11/8/2019 12:00,13,23700.00601,11066.89064,792.6376968,11840.47767,13868.14818,2270.635761,2837.045206,3281.588831,20408.52783,1432.698679,9.889349
11/8/2019 13:00,14,24877.38905,11068.3993,906.1443533,12902.8454,13972.37922,2271.637889,3248.01806,3638.188,21238.61644,1746.581274,0.58461
11/8/2019 14:00,15,26488.9985,11002.24711,1441.424386,14045.327,14452.52097,2270.616565,3248.18523,4294.974269,22198.8528,2227.530031,-4.828569
11/8/2019 15:00,16,28158.95533,10724.08745,1978.987051,15455.88083,14753.17946,2271.541015,3299.455265,4996.063427,23161.15673,2836.980989,1.735173
11/8/2019 16:00,17,30030.61753,10427.73876,2454.396949,17148.48182,14929.99433,2271.509972,3188.50957,5484.568459,24549.22846,4159.214587,-3.179389
11/8/2019 17:00,18,31564.64255,9248.462969,2868.481522,19447.69806,14232.58844,2271.637658,3645.680206,6052.264613,25508.46573,5358.559428,3.912207
11/8/2019 18:00,19,32681.25664,6518.33093,3470.218362,22692.70735,12115.32497,2271.748992,4139.821442,7124.773995,25562.21424,7035.318836,-5.731595
11/8/2019 19:00,20,32684.38649,1525.130968,3889.270173,27269.98535,7547.742598,2271.01429,4720.479362,9083.999012,23608.80259,9069.56634,-8.415112
11/8/2019 20:00,21,32321.19801,17.9997527,3830.09379,28473.10447,6000.147412,2270.933455,4684.623119,9169.797273,23152.97594,10197.27195,-1.575203
11/8/2019 21:00,22,31461.92575,0,3723.452005,27738.47375,5874.15472,2271.439467,4522.39465,9057.87501,22403.08916,9735.100323,0.96158
11/8/2019 22:00,23,29229.44834,0,3471.550482,25757.89786,5526.196021,2271.354779,3968.46117,8392.424839,20828.69341,9062.68144,8.330091
11/8/2019 23:00,24,26676.84624,0,3430.386286,23246.45995,5470.035634,2272.423351,3687.273077,7723.674117,18959.39797,7529.665908,-6.225847
12/8/2019 0:00,1,24597.01708,0,2960.666826,21636.35025,4982.622388,2272.932846,3435.942208,7415.398251,17192.29808,6500.800638,-10.679251
12/8/2019 1:00,2,23266.53702,0,2952.266764,20314.27026,4970.117493,2272.116826,3452.081689,6650.596611,16619.52227,5925.206262,-3.581861
12/8/2019 2:00,3,22300.55486,0,2798.289775,19502.26509,4842.143032,2272.081003,3253.689188,6239.714282,16057.88861,5689.975387,2.951968
12/8/2019 3:00,4,21760.26803,0,2503.55065,19256.71738,4555.55843,2272.871505,3247.194618,6034.333068,15726.2822,5650.657647,-0.347238
12/8/2019 4:00,5,21683.20704,0,2068.750352,19614.45669,4128.409576,2272.671688,3402.232129,6054.060161,15631.2232,5827.909807,-2.076321
12/8/2019 5:00,6,22518.47928,0,1841.452145,20677.02714,3903.647878,2273.046458,3548.93942,6678.414487,15842.49501,6116.861254,-2.430217
12/8/2019 6:00,7,24321.39104,0,1622.024699,22699.36634,3711.575584,2271.574319,3758.013907,8266.102544,16067.28859,6326.12478,-12.000094
12/8/2019 7:00,8,25698.83781,2147.545904,1193.002414,22358.28949,5422.714002,2270.6949,3566.022204,8427.087722,17272.54095,6013.109844,-0.790862
12/8/2019 8:00,9,26833.36918,7251.446443,879.112468,18702.81027,10200.18455,2271.464773,2975.912218,6403.594407,20431.34579,4983.784244,-1.571017
12/8/2019 9:00,10,27532.58647,9642.192917,585.6455644,17304.74799,12251.63825,2271.996089,2885.646317,5352.605341,22182.29834,4773.017689,-2.317211
12/8/2019 10:00,11,27888.05015,10524.41208,332.2508071,17031.38726,12891.20276,2272.130207,3019.984265,4873.227596,23014.24102,4830.923784,0.581534
12/8/2019 11:00,12,28765.40026,10983.61052,274.4429948,17507.34675,13334.01932,2271.581378,3182.223346,4699.323673,24063.69616,5275.872112,2.380427
12/8/2019 12:00,13,29912.63163,11047.79776,281.4101873,18583.42368,13399.96038,2271.054533,3237.502782,5016.401132,24900.38517,5991.867476,-4.154672
12/8/2019 13:00,14,31578.7225,11123.29229,241.4696722,20213.96054,13420.16927,2270.099287,3703.974917,5144.355247,26440.64105,7046.397575,-6.273797
12/8/2019 14:00,15,33470.82514,11068.68606,288.0001479,22114.13893,13427.35953,2270.967356,3815.842992,5490.927667,27976.57363,8462.403749,3.323843
12/8/2019 15:00,16,35306.00648,10857.54409,310.0758031,24138.38659,13268.81278,2271.433655,3855.857184,6136.827609,29170.15973,9774.056114,-0.980859
12/8/2019 16:00,17,36766.80993,10304.50555,333.980193,26128.32419,12772.20217,2272.804582,4025.806248,6069.044728,30693.25359,11622.44059,4.511612
12/8/2019 17:00,18,38004.89656,9215.606927,707.5498677,28081.73977,12062.11199,2270.792505,4310.064721,6558.467656,31440.22756,12797.25835,6.201344
12/8/2019 18:00,19,38315.32032,6289.451219,1307.201518,30718.66758,9771.918715,2265.666205,4845.640715,7402.87823,30917.16788,14033.94225,-4.72579
12/8/2019 19:00,20,37696.58468,1425.484495,1910.227084,34360.8731,5513.705885,2265.835984,5390.431904,9059.685095,28640.54141,15470.56764,-3.641825
12/8/2019 20:00,21,36523.55295,26.55194984,2306.640505,34190.3605,4506.580923,2267.115035,5248.178851,9387.537818,27135.42678,15113.55197,0.588352
12/8/2019 21:00,22,35035.98116,0,2522.54776,32513.4334,4650.267895,2265.112006,4828.23639,8841.150076,26189.41404,14445.79775,5.417044
12/8/2019 22:00,23,32158.8974,0,2400.171344,29758.72606,4475.722497,2265.961445,4334.102371,8336.959277,23818.80022,12743.01391,3.137903
12/8/2019 23:00,24,29064.31542,0,2160.939004,26903.37642,4170.584553,2269.02982,3786.070622,7718.343928,21344.19018,11118.50519,1.781312
13-08-2019 00:00,1,26515.04787,0,1791.062503,24723.98537,3785.57069,2264.674689,3439.225441,7928.842113,18588.49863,9099.027811,-2.292873
13-08-2019 01:00,2,24901.29805,0,1779.614409,23121.68364,3777.379688,2264.041009,3253.815455,7019.69227,17882.21123,8586.975078,-0.60545
13-08-2019 02:00,3,23830.575,0,1521.027722,22309.54728,3526.491871,2263.289384,3291.572975,6612.227323,17220.68305,8139.32882,-2.335373
13-08-2019 03:00,4,23058.91863,0,1335.512975,21723.40566,3340.605672,2262.456689,3245.186781,6588.109196,16474.55403,7626.304888,-3.744596
13-08-2019 04:00,5,22774.12597,0,1356.992822,21417.13315,3362.393214,2262.03947,3299.1861,6390.562619,16381.66761,7458.048826,1.895741
13-08-2019 05:00,6,23520.01381,0,1036.32179,22483.69202,3037.78999,2259.646973,3278.527631,6930.535485,16593.67514,8017.710546,-4.196815
13-08-2019 06:00,7,25219.68136,0,686.1273138,24533.55405,2714.568168,2260.542597,3569.602598,8263.928795,16963.35439,8418.641027,-7.601825
13-08-2019 07:00,8,26362.95591,2097.069813,401.8809042,23864.00519,4532.455005,2261.806826,3105.84596,7996.33112,18372.51358,8472.405789,-5.88879
13-08-2019 08:00,9,27317.05369,7184.130262,150.2352345,19982.68819,9294.058816,2264.057642,2851.222402,5814.575397,21510.68684,7101.34798,-8.208547
13-08-2019 09:00,10,28459.60682,9612.840831,15.94327569,18830.82271,11557.36457,2264.279606,2838.15844,5090.054066,23373.67307,6713.870459,-4.120316
13-08-2019 10:00,11,29265.94221,10465.36043,12.90106972,18787.68071,12416.68893,2265.183464,2967.790454,4293.69447,24968.43476,7318.771908,3.81298
13-08-2019 11:00,12,30130.25818,10913.39395,60.18940928,19156.67482,12926.31525,2265.085256,3144.507022,3813.280152,26312.88143,7976.973904,4.096598
13-08-2019 12:00,13,31524.98031,10915.26276,96.24516505,20513.47238,12982.39882,2265.115552,3298.856874,3716.212061,27808.80173,9262.430486,-0.033481
13-08-2019 13:00,14,33545.47039,10994.9552,169.6733155,22380.84187,13131.96917,2266.549802,3454.095169,4456.003499,29093.33515,10240.72101,-3.868259
13-08-2019 14:00,15,35727.15838,10958.471,218.0107849,24550.6766,13159.02002,2262.157425,3745.376613,5332.297645,30388.97112,11222.41706,5.889615
13-08-2019 15:00,16,37725.65049,10719.64589,280.6083292,26725.39627,12998.06985,2256.640188,4091.497387,5398.481453,32324.71745,12978.51003,2.451587
13-08-2019 16:00,17,39340.5041,10170.61714,434.1442412,28735.74272,12639.71576,2255.563319,4549.915488,5730.651339,33603.89837,14158.70381,5.954391
13-08-2019 17:00,18,40334.56101,9096.136069,512.6078909,30725.81705,11670.04697,2260.160406,4491.531373,6428.770777,33907.54761,15485.80887,-1.757377
13-08-2019 18:00,19,40645.16162,6125.558756,783.176103,33736.42676,9015.477479,2261.501868,4875.744858,7615.162662,33036.63219,16883.90799,-6.633232
13-08-2019 19:00,20,39929.83854,1265.817825,1131.645,37532.37572,4502.796562,2263.479619,5311.847489,9470.815372,30466.32709,18388.20342,-7.303922
13-08-2019 20:00,21,38705.69888,0,1686.77211,37018.92677,3783.368447,2263.868272,5165.489904,9415.570067,29288.6467,18075.92008,1.482113
13-08-2019 21:00,22,37244.83925,0,1981.976845,35262.86241,4076.574868,2264.4614,4819.259527,9013.389953,28222.92936,17062.63357,8.519937
13-08-2019 22:00,23,33849.40147,0,1876.03484,31973.36663,3886.839001,2263.508236,4507.611494,8424.524327,25422.39137,14764.43264,2.485773
13-08-2019 23:00,24,30387.97597,0,1550.393361,28837.58261,3543.000878,2262.161038,3617.942811,8310.292495,22082.88303,12659.7783,-5.199555
14-08-2019 00:00,1,27669.15344,0,1394.870389,26274.28305,3367.176091,2264.552093,3491.341031,7624.451812,20050.27568,10927.20647,-5.574052
14-08-2019 01:00,2,25937.5245,0,1339.304703,24598.2198,3267.274276,2264.523154,3245.544203,7050.144697,18891.00361,10113.66198,-3.623807
14-08-2019 02:00,3,24566.85795,0,1360.771145,23206.08681,3302.277281,2263.290478,2952.438073,6824.087212,17741.20695,9223.201119,1.563788
14-08-2019 03:00,4,23766.00673,0,1401.845966,22364.16076,3343.924538,2261.93122,2952.950452,6906.29706,16861.0334,8302.227191,-1.32373
14-08-2019 04:00,5,23591.60185,0,1264.396122,22327.20573,3192.891279,2255.421751,2933.178001,6807.084157,16782.13054,8400.63951,2.387153
14-08-2019 05:00,6,24161.31155,0,1214.781234,22946.53032,3152.643445,2255.947248,3024.443485,7299.737441,16865.23883,8432.204653,-3.664721
14-08-2019 06:00,7,25870.61128,0,1069.301283,24801.31,3085.194781,2258.171619,3423.837793,8427.797554,17450.11332,8682.909127,-7.299594
14-08-2019 07:00,8,27275.56381,2052.352494,978.872084,24244.33923,5032.964384,2260.576075,3185.296992,8443.504764,18834.23853,8355.401079,-2.179484
14-08-2019 08:00,9,28110.97573,7119.470612,500.9879423,20490.51718,9557.554303,2262.834273,2822.948478,6516.118341,21597.99785,6954.660797,-3.140461
14-08-2019 09:00,10,28953.8375,9548.279249,404.6482999,19000.90995,11869.29313,2264.767591,2811.067684,5286.752251,23666.32396,6721.195559,0.761289
14-08-2019 10:00,11,30106.44048,10407.59498,576.5626104,19122.28289,12898.02215,2265.905651,2829.33613,5329.115078,24777.98058,6784.716651,-0.655178
14-08-2019 11:00,12,31704.13433,10763.13081,365.6773381,20575.32618,13028.76072,2263.654234,3018.113186,4867.614412,26836.49103,8525.962893,0.028888
14-08-2019 12:00,13,33632.37959,10908.33975,165.3396745,22558.70017,12971.88771,2258.821686,3350.737909,4648.026309,28985.06728,10403.61998,-0.713999
14-08-2019 13:00,14,36042.82455,10943.5743,192.7877816,24906.46247,13133.89403,2257.028485,3672.867754,4774.58909,31275.0752,12211.28493,-6.83974
14-08-2019 14:00,15,38478.52363,10921.85357,251.6451624,27305.0249,13164.98558,2258.901412,3954.925919,5635.200561,32844.77438,13465.96147,-1.451311
14-08-2019 15:00,16,40684.18727,10651.94121,279.9746595,29752.2714,12922.77949,2256.256712,4050.928922,6201.266903,34485.34284,15255.37772,-2.422473
14-08-2019 16:00,17,42592.01192,10118.82366,458.5842637,32014.604,12616.06695,2255.392016,4374.943251,6480.839155,36112.55985,16866.15763,-1.387085
14-08-2019 17:00,18,43629.74549,9072.759694,781.8698111,33775.11598,11945.57055,2256.935703,4542.988688,6884.809578,36745.90585,18000.41091,-0.969938
14-08-2019 18:00,19,43784.56307,6111.252123,1398.070235,36275.24071,9597.384018,2258.09347,4667.296436,8520.870478,35267.13936,18744.36544,-3.446768
14-08-2019 19:00,20,42688.52115,1246.76375,1776.253567,39665.50383,5118.907945,2259.364389,4994.627301,8944.012191,33747.10885,21374.20922,-2.599891
14-08-2019 20:00,21,41297.32188,0,2334.983406,38962.33847,4419.834007,2261.021098,4748.590777,8915.30533,32376.05825,20946.61237,5.9583
14-08-2019 21:00,22,39344.01707,0,2585.900977,36758.11609,4653.339351,2261.886605,4427.445038,9438.233529,29914.59727,18571.92628,-8.813729
14-08-2019 22:00,23,35787.82069,0,2878.428374,32909.39232,4895.742332,2264.02337,4321.081523,8640.987651,27139.9391,15659.09188,6.893939
14-08-2019 23:00,24,31974.05767,0,2691.14996,29282.90771,4668.467853,2267.496036,3867.413497,8200.434862,23773.83307,12970.45568,-0.210262
15-08-2019 00:00,1,28989.21772,0,2506.374579,26482.84314,4463.746189,2267.823399,3520.002458,7468.031248,21522.17784,11270.60579,-0.991368
15-08-2019 01:00,2,26935.9621,0,2447.686239,24488.27586,4413.186221,2259.665511,3404.584158,7409.397066,19524.05796,9446.62207,2.507074
15-08-2019 02:00,3,25400.89977,0,2624.639582,22776.26019,4585.183284,2258.938036,2968.354462,7054.144086,18352.89726,8540.421479,-6.141576
15-08-2019 03:00,4,24501.38875,0,2356.851328,22144.53742,4277.864951,2260.091293,2767.755298,7275.648212,17227.6013,7921.889758,-1.860762
15-08-2019 04:00,5,24151.50468,0,2275.70544,21875.79924,4215.408776,2257.484834,2687.436218,7222.163712,16930.17155,7769.841722,-0.830582
15-08-2019 05:00,6,24663.43447,0,2008.458536,22654.97593,3969.842609,2259.092157,2961.526936,7080.030036,17584.35656,8393.894858,-0.952126
15-08-2019 06:00,7,26258.81566,0,1758.945399,24499.87026,3760.500903,2261.04453,3412.663029,7473.911263,18795.60705,9361.398588,-10.702653
15-08-2019 07:00,8,27610.01231,2004.600666,1424.34345,24181.06819,5385.515432,2260.85934,3403.33709,7558.354109,20053.67493,9003.963068,-2.016729
15-08-2019 08:00,9,29084.68397,6991.774259,1254.225251,20838.68446,10160.82073,2257.155488,2807.010939,6249.70275,22836.56999,7611.582829,-1.58877
15-08-2019 09:00,10,30045.05349,9455.971427,1201.857785,19387.22428,12569.66739,2255.4099,2797.878659,5035.57076,25008.12064,7385.164692,1.36209
15-08-2019 10:00,11,31117.77187,10308.87122,867.6772563,19941.22339,13084.62317,2259.520005,3011.131233,4892.491501,26230.38729,7875.112882,-5.106921
15-08-2019 11:00,12,32348.43222,10672.6939,590.6440243,21085.0943,13184.51833,2261.307164,3361.213144,4771.855048,27581.41542,8774.376777,-4.838248
15-08-2019 12:00,13,34320.4063,10828.137,536.646794,22955.62251,13296.50653,2256.992189,3603.999814,4681.123247,29633.47511,10475.97658,5.807943
15-08-2019 13:00,14,36725.3062,10799.04942,654.7686383,25271.48814,13402.6788,2257.116976,3902.066315,4926.442416,31804.16944,12242.30734,-5.305656
15-08-2019 14:00,15,39050.80186,10718.60978,859.8681502,27472.32393,13512.64974,2257.719886,4160.399989,4764.966056,34292.27802,14361.50841,-6.442216
15-08-2019 15:00,16,41245.17736,10597.54715,1275.363612,29372.2666,13830.52776,2259.118334,4045.321999,5670.768596,35580.70748,15445.73938,-6.298716
15-08-2019 16:00,17,43087.38561,10021.93624,1767.128617,31298.32075,13831.06315,2254.179428,4219.461623,5707.441305,37383.53803,17078.83383,-3.593725
15-08-2019 17:00,18,44001.3965,8988.28951,2304.381138,32708.72585,13343.17886,2256.480955,4436.899029,6094.965427,37908.72114,17872.16229,-2.290067
15-08-2019 18:00,19,43756.69414,6051.121727,2650.779896,35054.79252,10755.743,2253.91727,4607.984671,7221.513103,36538.17135,18920.52641,-2.990313
15-08-2019 19:00,20,42802.66207,1260.949346,2742.245408,38799.46732,6070.368922,2254.890139,4936.98557,8636.167394,34172.18366,20909.93903,-5.688984
15-08-2019 20:00,21,41328.58602,59.50830318,2968.559607,38300.51811,5091.209127,2256.38909,5018.184137,8630.60892,32701.30572,20335.52337,-3.32862
15-08-2019 21:00,22,39566.80344,0,3241.175222,36325.62822,5291.579544,2258.020633,4698.418705,9220.806094,30350.54663,18102.52775,-4.549284
15-08-2019 22:00,23,35843.17483,0,3468.165164,32375.00967,5464.347075,2258.114522,4157.890972,8462.547617,27375.92277,15495.5702,4.704443
15-08-2019 23:00,24,32015.59574,0,3538.329235,28477.26651,5489.562445,2260.38863,3777.054491,7952.593051,24060.89157,12533.886,2.111119
16-08-2019 00:00,1,29163.50524,0,3480.100214,25683.40503,5365.368442,2253.788155,3597.244541,7726.202457,21437.92306,10221.52192,-0.620277
16-08-2019 01:00,2,27219.59231,0,3648.915166,23570.67714,5529.331824,2251.958071,3459.961586,7463.701504,19761.53981,8520.288329,-5.649004
16-08-2019 02:00,3,25631.16263,0,3596.059215,22035.10342,5477.976667,2253.084286,3183.740985,7489.986276,18141.38705,7226.585112,-0.210696
16-08-2019 03:00,4,24708.51113,0,3473.990094,21234.52104,5356.983448,2250.736277,3094.139594,7673.046324,17033.42664,6331.567321,2.038166
16-08-2019 04:00,5,24299.1364,0,3341.888253,20957.24815,5222.278842,2252.596022,3067.004884,7875.441544,16428.84958,5886.969833,-5.154724
16-08-2019 05:00,6,24879.23004,0,2972.852328,21906.37771,4865.562709,2255.331168,3106.097158,7932.52118,16946.07911,6719.088075,0.62975
16-08-2019 06:00,7,26289.13406,0,2930.084942,23359.04912,4874.621653,2252.541531,3519.370677,8673.179695,17624.0465,6977.512639,-8.092135
16-08-2019 07:00,8,27711.13307,1893.285792,2430.00438,23387.8429,6258.126757,2255.059277,3498.265214,8445.248936,19266.4338,7254.982552,-0.549666
16-08-2019 08:00,9,29064.87682,6894.571254,1974.682855,20195.62271,10768.58149,2253.401453,3051.291929,6920.776334,22139.98791,6066.713033,4.112576
16-08-2019 09:00,10,29812.3055,9455.500225,1760.611235,18596.19404,13111.63459,2253.770995,2985.367343,5788.890874,24017.87376,5667.100834,5.540866
16-08-2019 10:00,11,30725.34859,10407.31143,1472.247493,18845.78967,13791.71153,2251.406421,3217.552611,5220.644839,25504.53849,6243.867932,0.165261
16-08-2019 11:00,12,31903.80568,10880.77287,1427.030292,19596.00252,14267.90053,2252.366157,3389.890645,4992.234041,26915.71735,7005.560014,-4.145711
16-08-2019 12:00,13,33503.93283,11017.08835,1489.425503,20997.41898,14472.47114,2255.402723,3505.536785,5085.298935,28428.32529,8194.91464,-9.691395
16-08-2019 13:00,14,35357.05457,10983.10371,1530.658041,22843.29282,14474.06919,2252.681539,3666.839653,4879.27089,30480.01192,10086.42154,-2.22824
16-08-2019 14:00,15,37124.64382,10943.85986,1978.214142,24202.56982,14877.66358,2250.976551,3738.659491,4827.319737,32297.63168,11430.33206,-0.307597
16-08-2019 15:00,16,38896.436,10624.14878,2190.854211,26081.43301,14758.12931,2248.121933,3917.284573,5071.680753,33831.17729,12907.64147,-6.422043
16-08-2019 16:00,17,40232.19632,9997.450185,2371.71427,27863.03187,14307.4662,2248.074586,4323.222446,5568.517204,34668.04268,13789.27945,-4.363564
16-08-2019 17:00,18,40811.08529,8966.320891,3013.549988,28831.21441,13925.6766,2247.112482,4458.932901,6338.959406,34483.20422,13851.48224,-11.078336
16-08-2019 18:00,19,40426.45795,5900.194028,3338.696346,31187.56758,11243.14957,2246.034628,4707.79531,7631.809792,32803.43169,14606.45218,-8.783532
16-08-2019 19:00,20,39171.95476,1049.230585,3225.6567,34897.06748,6291.368374,2246.890471,5138.892944,8745.298487,30425.08148,16747.92969,1.574793
16-08-2019 20:00,21,37699.25552,14.46283338,3416.276775,34268.51591,5450.378528,2244.596547,4592.832165,8907.396943,28788.64528,16500.83804,3.213297
16-08-2019 21:00,22,35763.51806,0,3722.36907,32041.14899,5737.001508,2242.630733,4405.022231,8471.421344,27291.71813,14907.06366,0.378586
16-08-2019 22:00,23,33071.84108,0,3641.022142,29430.81894,5654.899065,2246.369142,4167.482086,7923.221003,25145.08603,13076.33574,3.534047
16-08-2019 23:00,24,30153.46625,0,3448.407838,26705.05841,5450.399893,2250.754648,3830.379264,7698.655917,22456.99048,10925.45667,-2.180147
17-08-2019 00:00,1,27678.38346,0,3624.0086,24054.37486,5579.261738,2246.609935,3512.755647,7674.15951,20006.63465,8668.00733,-2.4107
17-08-2019 01:00,2,25968.76839,0,3467.189883,22501.57851,5409.350649,2246.418278,3122.781694,7527.87759,18445.70318,7667.152559,-4.81238
17-08-2019 02:00,3,24469.5739,0,3174.028913,21295.54499,5113.119583,2248.682337,3043.657094,7107.109328,17369.23697,6963.777956,-6.772398
17-08-2019 03:00,4,23591.61407,0,2932.98357,20658.6305,4876.848453,2251.087324,2993.029348,7307.784932,16289.35449,6168.389365,-5.525352
17-08-2019 04:00,5,23029.86801,0,2998.145003,20031.72301,4940.753405,2250.795642,3079.710734,7258.398184,15781.93548,5510.675699,-10.465654
17-08-2019 05:00,6,23057.73614,0,2962.156911,20095.57923,4903.162613,2252.985254,3125.040806,7663.230802,15405.8256,5124.636927,-11.320262
17-08-2019 06:00,7,23576.28211,0,2774.127106,20802.155,4754.833018,2254.931193,3382.093216,8315.549058,15272.51158,4880.654153,-11.778528
17-08-2019 07:00,8,23711.32933,1856.739077,2720.312754,19134.2775,6561.94058,2253.532672,3133.945075,7666.033395,16046.47764,4097.059313,-1.181705
17-08-2019 08:00,9,24940.21661,6999.049848,2496.687984,15444.47878,11409.67108,2253.93994,2768.155321,5472.898053,19482.07141,3050.305066,-14.752853
17-08-2019 09:00,10,25482.23867,9618.115523,2136.483146,13727.64,13646.79949,2256.885188,2711.047304,4102.093163,21388.23739,2773.505409,-8.091883
17-08-2019 10:00,11,25894.26492,10587.16511,1959.916657,13347.18315,14447.21363,2249.32034,2654.344248,3599.984559,22297.61406,2946.735846,-3.333699
17-08-2019 11:00,12,26325.56558,11039.1671,1809.36815,13477.03033,14725.24798,2248.704421,2811.142119,3830.567207,22500.23893,2715.144412,-5.240557
17-08-2019 12:00,13,26832.64865,11140.90627,1720.099022,13971.64336,14721.7142,2249.015633,2808.741599,3875.211257,22961.11003,3181.638598,-3.672637
17-08-2019 13:00,14,27894.62178,11090.59149,2019.780047,14784.25024,14995.43091,2249.063222,2972.904172,4123.059644,23769.233,3551.834695,2.329136
17-08-2019 14:00,15,29323.01768,11049.93144,2374.105634,15898.98061,15312.32945,2249.195889,3154.802935,3926.846516,25393.61187,4677.283597,2.559294
17-08-2019 15:00,16,30678.51195,10753.85315,3007.272848,16917.38595,15646.99202,2250.963293,3356.550464,4062.82041,26619.8115,5365.305724,-4.11996
17-08-2019 16:00,17,32131.51007,10178.87434,3268.207609,18684.42812,15368.87506,2248.650679,3468.481526,4432.554059,27698.19995,6612.192681,0.756061
17-08-2019 17:00,18,32984.65448,9027.211172,3324.662564,20632.78074,14338.49706,2243.12003,3935.601318,4596.209707,28390.10449,7872.886084,-1.659717
17-08-2019 18:00,19,33430.6428,5666.215594,3306.722392,24457.70481,10968.68469,2243.155919,4471.772994,5916.284815,27519.44686,9835.833256,-5.088875
17-08-2019 19:00,20,32946.87285,1058.451492,3217.753253,28670.66811,6280.851312,2245.978502,4674.589099,7895.987926,25052.19684,11850.77793,-1.311916
17-08-2019 20:00,21,32323.65972,0,3396.833814,28926.82591,5414.206191,2248.357843,4582.990393,8385.776357,23941.33974,11695.78531,-3.456377
17-08-2019 21:00,22,31192.13273,0,3456.817313,27735.31542,5498.781059,2249.252448,4424.402089,8155.060593,23036.16415,10863.72855,0.907987
17-08-2019 22:00,23,29274.6047,0,3161.153459,26113.45124,5168.464627,2249.167792,3850.681639,8303.567784,20980.36295,9712.048892,-9.326034
